% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 23 2025, 17:01
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9531092269291181+1.2884787043031693E-6i
0.1263848202934298                                0.9531092371205866+1.62819687033649E-6i
0.15973122800602543                               0.9531092533892722+2.057300195268068E-6i
0.2018760254679039                                0.9531092793498445+2.599120024689901E-6i
0.25514065200312885                               0.9531093207516341+3.2828878247816427E-6i
0.32245905452963947                               0.9531093867187224+4.145035072252796E-6i
0.4075392965871777                                0.9531094916709056+5.230582674923546E-6i
0.5150678076168125                                0.9531096582531272+6.59440322902832E-6i
0.6509675230458171                                0.9531099216769665+8.301875217064833E-6i
0.822724134170047                                 0.9531103358189303+1.0427980016711053E-5i
1.03979841848149                                  0.95311098104622+1.3053171911243774E-5i
1.3141473626117568                                0.9531119724784952+1.6253538022454894E-5i
1.6608827826277157                                0.9531134647585225+2.0082682329130445E-5i
2.0991037201085545                                0.9531156453524902+2.4545540910690153E-5i
2.6529484644318972                                0.9531187063688815+2.9572877426767626E-5i
3.3529241492495583                                0.9531227935048185+3.501793054418046E-5i
4.237587160604064                                 0.9531279562264928+4.0697672602954486E-5i
5.355666917706899                                 0.9531341446667279+4.646806382322873E-5i
6.768750009458534                                 0.953141269946541+5.227589727013371E-5i
8.554672535565684                                 0.9531492778952443+5.814130687039818E-5i
10.811807510766078                                0.9531581737165334+6.409622231188895E-5i
13.664483492953257                                0.9531679912878848+7.013656736233198E-5i
17.26983290659436                                 0.9531787406353509+7.622039638682195E-5i
21.826447283974872                                0.9531903775777893+8.231288169827977E-5i
27.58531617629184                                 0.9532028292389403+8.843822364593057E-5i
34.863652276780876                                0.953216051339481+9.468361787239415E-5i
44.06236427773573                                 0.9532300579841307+1.0115956716364682E-4i
55.68813990945273                                 0.9532449129635805+1.0796502498878093E-4i
70.38135554931561                                 0.953260712247976+1.1517372066058309E-4i
88.95134973108236                                 0.953277569949477+1.228299265070956E-4i
112.42100350620873                                0.953295606991784+1.3094996873256457E-4i
142.08308325339223                                0.9533149464258988+1.3952721373769036E-4i
179.5714494371641                                 0.9533357151982265+1.4853286047965023E-4i
226.9510536694671                                 0.9533580449567524+1.5790913414232753E-4i
286.83168133420116                                0.9533820657666352+1.6755944242503057E-4i
362.51170499885353                                0.9534078935101571+1.773422122584863E-4i
458.1597669054491                                 0.9534356159178564+1.870705916742253E-4i
579.0443980602489                                 0.9534652801195485+1.9651592027784966E-4i
731.8242219076182                                 0.9534968814273358+2.0541329604878972E-4i
924.9147277217335                                 0.9535303528723231+2.1346949751821406E-4i
1168.9518164985777                                0.9535655560480464+2.203737781616053E-4i
1477.3776525985127                                0.9536022740641131+2.258116070335107E-4i
1867.1810912919207                                0.9536402073875411+2.2948130201706196E-4i
2359.8334667821937                                0.9536789735497064+2.311133488292543E-4i
2982.471286216894                                 0.9537181118043397+2.3049183951221575E-4i
3769.3909753883636                                0.953757093793163+2.2747699103631947E-4i
4763.938010401341                                 0.953795341118831+2.2202712194755518E-4i
6020.894493336138                                 0.9538322501378527+2.1421784700407682E-4i
7609.496685459883                                 0.9538672234348173+2.0425579330399894E-4i
9617.248711152964                                 0.9538997061672156+1.9248407629494696E-4i
12154.742500762884                                0.9539292241042624+1.7937732106511678E-4i
15361.749466718296                                0.953955418980141+1.655253089165608E-4i
19414.919457438817                                0.9539780762408621+1.5160626264165122E-4i
24537.51106639822                                 0.9539971405796187+1.383530396483132E-4i
31011.689265747817                                0.9540127161802973+1.2651755541644142E-4i
39194.06774847221                                 0.9540250509278673+1.1684007194605113E-4i
49535.352089591805                                0.9540345066561894+1.1003016919278237E-4i
62605.16572014828                                 0.954041520268597+1.0676516478873798E-4i
79123.42618981327                                 0.9540465625728319+1.0770960958538748E-4i
100000                                            0.9540501025731811+1.1355667125791143E-4i
