% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 20 2025, 10:46
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9560213622913326+3.9197212515841296E-7i
0.1263848202934298                                0.9560213654816109+4.953169047667107E-7i
0.15973122800602543                               0.9560213705800297+6.258513329653953E-7i
0.2018760254679039                                0.9560213787204619+7.906704427122181E-7i
0.25514065200312885                               0.9560213916946249+9.986614118074553E-7i
0.32245905452963947                               0.9560214123735749+1.260896219432624E-6i
0.4075392965871777                                0.9560214452688686+1.591048716918108E-6i
0.5150678076168125                                0.9560214974926288+2.0057674327013847E-6i
0.6509675230458171                                0.9560215800764702+2.5248523354473356E-6i
0.822724134170047                                 0.9560217099326966+3.170936468777485E-6i
1.03979841848149                                  0.9560219123006582+3.968145263516821E-6i
1.3141473626117568                                0.9560222233596014+4.938945395937126E-6i
1.6608827826277157                                0.9560226917922764+6.098354430005008E-6i
2.0991037201085545                                0.9560233767513405+7.445526909702126E-6i
2.6529484644318972                                0.956024338975638+8.955399393229306E-6i
3.3529241492495583                                0.9560256245809822+1.0577152471246719E-5i
4.237587160604064                                 0.9560272487068788+1.2246810443816438E-5i
5.355666917706899                                 0.9560291937716551+1.3911093390121035E-5i
6.768750009458534                                 0.9560314280608095+1.55444706253797E-5i
8.554672535565684                                 0.956033929455959+1.7144147793023558E-5i
10.811807510766078                                0.9560366938295173+1.8710269980465696E-5i
13.664483492953257                                0.9560397252538635+2.0229840402404252E-5i
17.26983290659436                                 0.9560430184309004+2.1675227002414108E-5i
21.826447283974872                                0.9560465471729181+2.301837505569051E-5i
27.58531617629184                                 0.9560502708426744+2.4248756009396692E-5i
34.863652276780876                                0.9560541523283073+2.5376983361347292E-5i
44.06236427773573                                 0.9560581685827204+2.6423949465196644E-5i
55.68813990945273                                 0.9560623093157425+2.7410598393944076E-5i
70.38135554931561                                 0.9560665728917407+2.8353987591621063E-5i
88.95134973108236                                 0.9560709635962356+2.9265605176348224E-5i
112.42100350620873                                0.9560754891259096+3.015050950383718E-5i
142.08308325339223                                0.9560801588740029+3.100729387566069E-5i
179.5714494371641                                 0.9560849830625425+3.1827538406558966E-5i
226.9510536694671                                 0.9560899712946641+3.259427308201874E-5i
286.83168133420116                                0.9560951293309525+3.328066295845281E-5i
362.51170499885353                                0.9561004549080618+3.3850417773887075E-5i
458.1597669054491                                 0.9561059337222462+3.426030054629496E-5i
579.0443980602489                                 0.956111536714474+3.446409921457554E-5i
731.8242219076182                                 0.9561172187427145+3.441742348786935E-5i
924.9147277217335                                 0.9561229187646262+3.408300807818369E-5i
1168.9518164985777                                0.9561285616659271+3.343616353008581E-5i
1477.3776525985127                                0.9561340619269134+3.24698278236322E-5i
1867.1810912919207                                0.9561393288901542+3.1198598869419084E-5i
2359.8334667821937                                0.9561442732548922+2.9661164726380458E-5i
2982.471286216894                                 0.9561488141992729+2.7920694022669687E-5i
3769.3909753883636                                0.956152886080589+2.6063021940085573E-5i
4763.938010401341                                 0.9561564440134943+2.4192844907772328E-5i
6020.894493336138                                 0.9561594671931779+2.2428558616668337E-5i
7609.496685459883                                 0.9561619596484431+2.089674954025297E-5i
9617.248711152964                                 0.9561639480401329+1.9727565439681252E-5i
12154.742500762884                                0.9561654771882998+1.905218605837071E-5i
15361.749466718296                                0.9561666039189785+1.9003365320303513E-5i
19414.919457438817                                0.9561673905343687+1.971959616784984E-5i
24537.51106639822                                 0.9561678989265168+2.135298538925271E-5i
31011.689265747817                                0.9561681862056687+2.4080576110661835E-5i
39194.06774847221                                 0.9561683024224878+2.8118729330926355E-5i
49535.352089591805                                0.9561682904661545+3.374030771144705E-5i
62605.16572014828                                 0.9561681880477867+4.129474893733899E-5i
79123.42618981327                                 0.956168031703845+5.123157229120405E-5i
100000                                            0.9561678630672638+6.412832802188604E-5i
