% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 23 2025, 18:26
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9625977571596702+9.103981804501934E-8i
0.1263848202934298                                0.9625977579363478+1.1504208674621595E-7i
0.15973122800602543                               0.9625977591754643+1.4535856630967708E-7i
0.2018760254679039                                0.9625977611533668+1.836362097339078E-7i
0.25514065200312885                               0.9625977643067571+2.3193723989131788E-7i
0.32245905452963947                               0.9625977693312905+2.9282935401626255E-7i
0.4075392965871777                                0.962597777326403+3.694805939276649E-7i
0.5150678076168125                                0.9625977900195788+4.6574191905595485E-7i
0.6509675230458171                                0.9625978100972975+5.861802364284317E-7i
0.822724134170047                                 0.9625978416767013+7.35988530026094E-7i
1.03979841848149                                  0.9625978909103898+9.206432809504281E-7i
1.3141473626117568                                0.9625979666401744+1.1451130098836082E-6i
1.6608827826277157                                0.9625980807885426+1.412404884668821E-6i
2.0991037201085545                                0.9625982478918692+1.7214303516502297E-6i
2.6529484644318972                                0.9625984829270288+2.0648164346799187E-6i
3.3529241492495583                                0.9625987972032823+2.4283288409193053E-6i
4.237587160604064                                 0.9625991940438751+2.7938437980714422E-6i
5.355666917706899                                 0.9625996679473953+3.1453983803032984E-6i
6.768750009458534                                 0.9626002090839726+3.4738695124151718E-6i
8.554672535565684                                 0.9626008095295102+3.7760481861779176E-6i
10.811807510766078                                0.9626014657767463+4.049524241108391E-6i
13.664483492953257                                0.9626021763380114+4.288164856427883E-6i
17.26983290659436                                 0.9626029368924987+4.48129682801529E-6i
21.826447283974872                                0.9626037365735816+4.61724296920097E-6i
27.58531617629184                                 0.9626045587411737+4.68856614288293E-6i
34.863652276780876                                0.9626053854016761+4.694231966374282E-6i
44.06236427773573                                 0.9626062005302738+4.6378550925522395E-6i
55.68813990945273                                 0.9626069905823283+4.52560444161718E-6i
70.38135554931561                                 0.9626077443435245+4.365452265708691E-6i
88.95134973108236                                 0.9626084532130996+4.166648319111699E-6i
112.42100350620873                                0.9626091113340743+3.938936812467726E-6i
142.08308325339223                                0.9626097153730658+3.6918529978378962E-6i
179.5714494371641                                 0.9626102641255683+3.4342168281351116E-6i
226.9510536694671                                 0.9626107579832528+3.1738541827165914E-6i
286.83168133420116                                0.9626111984120629+2.917582150371727E-6i
362.51170499885353                                0.9626115875370872+2.6714040847376386E-6i
458.1597669054491                                 0.9626119279118948+2.4407918437165316E-6i
579.0443980602489                                 0.9626122224267348+2.230951928281906E-6i
731.8242219076182                                 0.9626124742751175+2.0470315626683386E-6i
924.9147277217335                                 0.9626126869200705+1.8942790264506484E-6i
1168.9518164985777                                0.9626128640088566+1.778201173584177E-6i
1477.3776525985127                                0.962613009228435+1.7047737972511096E-6i
1867.1810912919207                                0.9626131261140279+1.6807621502082564E-6i
2359.8334667821937                                0.9626132178308718+1.7141967098705403E-6i
2982.471286216894                                 0.9626132869877884+1.8150289489590801E-6i
3769.3909753883636                                0.9626133355012054+1.9959836544230674E-6i
4763.938010401341                                 0.9626133645392173+2.27361574749856E-6i
6020.894493336138                                 0.9626133745468646+2.66959104344752E-6i
7609.496685459883                                 0.962613365365093+3.212214090832825E-6i
9617.248711152964                                 0.9626133364151591+3.938247444647708E-6i
12154.742500762884                                0.9626132869374153+4.895086031038069E-6i
15361.749466718296                                0.9626132162298141+6.143404951589704E-6i
19414.919457438817                                0.9626131238596759+7.760454030205861E-6i
24537.51106639822                                 0.9626130098610681+9.84424675265008E-6i
31011.689265747817                                0.9626128749760251+1.2518924625924553E-5i
39194.06774847221                                 0.9626127210485302+1.5941612972973946E-5i
49535.352089591805                                0.9626125516986566+2.0311131339552812E-5i
62605.16572014828                                 0.9626123734821252+2.587900474086981E-5i
79123.42618981327                                 0.9626121977613036+3.296333675923797E-5i
100000                                            0.9626120437159965+4.196623252785227E-5i
