% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 23 2025, 19:01
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9674789549708733+3.970449086236765E-8i
0.1263848202934298                                0.9674789553220053+5.017201156967807E-8i
0.15973122800602543                               0.9674789558814351+6.339278382572697E-8i
0.2018760254679039                                0.9674789567753692+8.008452770791584E-8i
0.25514065200312885                               0.9674789582011557+1.0114550358862482E-7i
0.32245905452963947                               0.9674789604714017+1.2769327744688379E-7i
0.4075392965871777                                0.9674789640842831+1.6110494785969178E-7i
0.5150678076168125                                0.9674789698196974+2.030508780082734E-7i
0.6509675230458171                                0.9674789788913333+2.5550463266683855E-7i
0.822724134170047                                 0.9674789931567754+3.2069515997790025E-7i
1.03979841848149                                  0.9674790153881078+4.0094125564535916E-7i
1.3141473626117568                                0.9674790495619089+4.982776805383244E-7i
1.6608827826277157                                0.967479101019023+6.13774634140599E-7i
2.0991037201085545                                0.9674791762064203+7.46543444661716E-7i
2.6529484644318972                                0.9674792816107053+8.927282065836334E-7i
3.3529241492495583                                0.9674794217469742+1.0452896951849856E-6i
4.237587160604064                                 0.9674795970420658+1.1955509400824815E-6i
5.355666917706899                                 0.96747980346026+1.3363304140551298E-6i
6.768750009458534                                 0.9674800349066984+1.4644450381650742E-6i
8.554672535565684                                 0.9674802866977412+1.5802714267840915E-6i
10.811807510766078                                0.9674805570986718+1.684919725241081E-6i
13.664483492953257                                0.9674808461289578+1.7776423428044168E-6i
17.26983290659436                                 0.9674811530349269+1.8552853030739561E-6i
21.826447283974872                                0.967481474438328+1.9139486610104166E-6i
27.58531617629184                                 0.9674818047164576+1.951375462684081E-6i
34.863652276780876                                0.9674821380374579+1.9678019332727236E-6i
44.06236427773573                                 0.9674824697922093+1.9649095740506816E-6i
55.68813990945273                                 0.9674827965231945+1.9446607520490052E-6i
70.38135554931561                                 0.9674831154488089+1.908958848182376E-6i
88.95134973108236                                 0.9674834242450084+1.8595981051626807E-6i
112.42100350620873                                0.9674837208393998+1.7982256717870243E-6i
142.08308325339223                                0.9674840032082941+1.7264575688824573E-6i
179.5714494371641                                 0.9674842693232973+1.6461004176511531E-6i
226.9510536694671                                 0.9674845172442592+1.5593496735029014E-6i
286.83168133420116                                0.9674847453032871+1.468897786632895E-6i
362.51170499885353                                0.9674849522910243+1.3779308597907125E-6i
458.1597669054491                                 0.9674851376128153+1.29002849100792E-6i
579.0443980602489                                 0.9674853013216993+1.2090140389390695E-6i
731.8242219076182                                 0.9674854440379511+1.1388275455608483E-6i
924.9147277217335                                 0.9674855667622562+1.0834972245291398E-6i
1168.9518164985777                                0.967485670652982+1.0472573727538348E-6i
1477.3776525985127                                0.9674857568454528+1.034809089746909E-6i
1867.1810912919207                                0.9674858263405763+1.051679578117947E-6i
2359.8334667821937                                0.9674858799737003+1.1046363343104453E-6i
2982.471286216894                                 0.9674859184169845+1.2021476663227454E-6i
3769.3909753883636                                0.9674859421791945+1.3549180666873552E-6i
4763.938010401341                                 0.9674859516094642+1.576542237854319E-6i
6020.894493336138                                 0.967485946910668+1.8843200443934019E-6i
7609.496685459883                                 0.9674859281376157+2.3002760237766616E-6i
9617.248711152964                                 0.967485895229621+2.852438833616578E-6i
12154.742500762884                                0.9674858480415253+3.5764496738404137E-6i
15361.749466718296                                0.9674857863930355+4.517589431344722E-6i
19414.919457438817                                0.9674857101619537+5.733335779278966E-6i
24537.51106639822                                 0.9674856194146305+7.296590670524258E-6i
31011.689265747817                                0.96748551462863+9.299752971298292E-6i
39194.06774847221                                 0.9674853970365441+1.1859857793124839E-5i
49535.352089591805                                0.9674852691772191+1.512506020219641E-5i
62605.16572014828                                 0.9674851357605612+1.9282812478945623E-5i
79123.42618981327                                 0.9674850050505401+2.4570167407480267E-5i
100000                                            0.9674848910442151+3.128674515920479E-5i
