% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 13 2024, 10:42
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9637134818728259+1.1310300074304225E-7i
0.1263848202934298                                0.9637134829648921+1.4291166788786773E-7i
0.15973122800602543                               0.9637134847066795+1.8055142185199924E-7i
0.2018760254679039                                0.9637134874841992+2.2805420245140064E-7i
0.25514065200312885                               0.9637134919081022+2.8795366498413226E-7i
0.32245905452963947                               0.9637134989436038+3.633836199100653E-7i
0.4075392965871777                                0.9637135101011283+4.581702500397656E-7i
0.5150678076168125                                0.9637135277268896+5.768885616923413E-7i
0.6509675230458171                                0.9637135553949149+7.24826661200348E-7i
0.822724134170047                                 0.9637135984252955+9.077637643885754E-7i
1.03979841848149                                  0.9637136644342258+1.131431569142119E-6i
1.3141473626117568                                0.9637137637783146+1.4005307567483527E-6i
1.6608827826277157                                0.9637139095347078+1.7172718932332128E-6i
2.0991037201085545                                0.9637141166348512+2.079639083775473E-6i
2.6529484644318972                                0.9637143997694316+2.479935329853259E-6i
3.3529241492495583                                0.9637147700826301+2.9046692571239367E-6i
4.237587160604064                                 0.9637152318447176+3.3370558647568063E-6i
5.355666917706899                                 0.9637157818287466+3.7618476881038444E-6i
6.768750009458534                                 0.9637164129018394+4.169044729791077E-6i
8.554672535565684                                 0.9637171188755345+4.5530736674783415E-6i
10.811807510766078                                0.9637178962190147+4.908838958713622E-6i
13.664483492953257                                0.9637187421128518+5.228527667028407E-6i
17.26983290659436                                 0.963719650830416+5.5011431277850225E-6i
21.826447283974872                                0.9637206108174583+5.715338656597875E-6i
27.58531617629184                                 0.9637216053405646+5.8639578203777835E-6i
34.863652276780876                                0.9637226166027674+5.9460754678703075E-6i
44.06236427773573                                 0.9637236291053939+5.9652299926480925E-6i
55.68813990945273                                 0.9637246301868819+5.927024388395193E-6i
70.38135554931561                                 0.9637256095726877+5.838050380866279E-6i
88.95134973108236                                 0.9637265591872997+5.705343266694833E-6i
112.42100350620873                                0.9637274729436396+5.535836247573535E-6i
142.08308325339223                                0.9637283464007776+5.335962620113664E-6i
179.5714494371641                                 0.9637291763582957+5.111394082163449E-6i
226.9510536694671                                 0.9637299603669229+4.866915197904574E-6i
286.83168133420116                                0.9637306961527385+4.606561433410461E-6i
362.51170499885353                                0.9637313811759808+4.3340759757146564E-6i
458.1597669054491                                 0.9637320124724036+4.053564723769992E-6i
579.0443980602489                                 0.9637325868431554+3.770142506692752E-6i
731.8242219076182                                 0.963733101290595+3.490411881646689E-6i
924.9147277217335                                 0.963733553567702+3.222701766319917E-6i
1168.9518164985777                                0.9637339427124239+2.9770580591525234E-6i
1477.3776525985127                                0.9637342694098278+2.7650418489866477E-6i
1867.1810912919207                                0.9637345361192678+2.599450673066991E-6i
2359.8334667821937                                0.9637347468956972+2.494117751325426E-6i
2982.471286216894                                 0.9637349069698496+2.4639456532632995E-6i
3769.3909753883636                                0.9637350221699912+2.525296454488216E-6i
4763.938010401341                                 0.9637350983108325+2.6968054225686206E-6i
6020.894493336138                                 0.9637351406681076+3.000633104367691E-6i
7609.496685459883                                 0.9637351536144657+3.464139216902512E-6i
9617.248711152964                                 0.963735140442577+4.121961954669625E-6i
12154.742500762884                                0.9637351033715837+5.018517170606793E-6i
15361.749466718296                                0.9637350437040726+6.2109825077102774E-6i
19414.919457438817                                0.9637349620975243+7.772889817546578E-6i
24537.51106639822                                 0.9637348589250947+9.798510669213168E-6i
31011.689265747817                                0.9637347347509214+1.2408282427350052E-5i
39194.06774847221                                 0.9637345909366396+1.5755590212087944E-5i
49535.352089591805                                0.9637344304990368+2.0035298464432938E-5i
62605.16572014828                                 0.9637342593676483+2.5494511868269464E-5i
79123.42618981327                                 0.9637340883322576+3.24461391477535E-5i
100000                                            0.9637339360586891+4.12859552837203E-5i
