% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 23 2025, 23:43
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9695828087044907+6.139005117602905E-8i
0.1263848202934298                                0.9695828093905192+7.756255482463435E-8i
0.15973122800602543                               0.9695828104838667+9.797662970641069E-8i
0.2018760254679039                                0.9695828122219862+1.2372565146107628E-7i
0.25514065200312885                               0.969582814985928+1.5616576502390313E-7i
0.32245905452963947                               0.9695828193768932+1.969601517118731E-7i
0.4075392965871777                                0.9695828263212675+2.481118344208515E-7i
0.5150678076168125                                0.9695828372387744+3.1196329462304327E-7i
0.6509675230458171                                0.9695828542538611+3.9112543144897154E-7i
0.822724134170047                                 0.9695828804260022+4.882824975581416E-7i
1.03979841848149                                  0.9695829199485863+6.058215853268488E-7i
1.3141473626117568                                0.9695829781397881+7.452889656118127E-7i
1.6608827826277157                                0.9695830611363802+9.067979440049849E-7i
2.0991037201085545                                0.9695831752715389+1.0886169430586469E-6i
2.6529484644318972                                0.9695833262883813+1.287082598467582E-6i
3.3529241492495583                                0.9695835185776275+1.496811060600185E-6i
4.237587160604064                                 0.9695837544051492+1.7113120307158172E-6i
5.355666917706899                                 0.9695840336539846+1.9241442012851186E-6i
6.768750009458534                                 0.9695843545580631+2.1299360294334033E-6i
8.554672535565684                                 0.9695847147975657+2.324332098005157E-6i
10.811807510766078                                0.9695851118150819+2.5033080824059195E-6i
13.664483492953257                                0.9695855425954966+2.662755161472974E-6i
17.26983290659436                                 0.9695860032148753+2.7982797293648218E-6i
21.826447283974872                                0.9695864880273364+2.9055374995618612E-6i
27.58531617629184                                 0.9695869893958073+2.9816156515051134E-6i
34.863652276780876                                0.9695874989841078+3.0262323108892555E-6i
44.06236427773573                                 0.9695880094236546+3.0413850450458843E-6i
55.68813990945273                                 0.9695885149459141+3.0301705854564315E-6i
70.38135554931561                                 0.9695890111750332+2.995972559595714E-6i
88.95134973108236                                 0.9695894948769478+2.942075900442708E-6i
112.42100350620873                                0.9695899636569195+2.871423320598062E-6i
142.08308325339223                                0.969590415679846+2.7864968985033602E-6i
179.5714494371641                                 0.9695908493887838+2.68932965039767E-6i
226.9510536694671                                 0.9695912632567204+2.581607709438869E-6i
286.83168133420116                                0.9695916556003353+2.4648617801867802E-6i
362.51170499885353                                0.9695920244557981+2.340749804716407E-6i
458.1597669054491                                 0.9695923675960831+2.2113867445161305E-6i
579.0443980602489                                 0.969592682676797+2.0796502430671725E-6i
731.8242219076182                                 0.9695929675053461+1.949405188698608E-6i
924.9147277217335                                 0.969593220302064+1.8256223430850525E-6i
1168.9518164985777                                0.9695934399723681+1.7143933100253656E-6i
1477.3776525985127                                0.9695936262880641+1.6228732291103387E-6i
1867.1810912919207                                0.9695937799477876+1.5592049742796942E-6i
2359.8334667821937                                0.9695939025103024+1.5325018228979434E-6i
2982.471286216894                                 0.9695939961769248+1.5529647095547475E-6i
3769.3909753883636                                0.9695940635378751+1.6321969601229077E-6i
4763.938010401341                                 0.9695941072605824+1.783761094649861E-6i
6020.894493336138                                 0.9695941298125534+2.0239984677968213E-6i
7609.496685459883                                 0.969594133287234+2.3731224878680315E-6i
9617.248711152964                                 0.9695941192790228+2.8565962645600424E-6i
12154.742500762884                                0.969594088876624+3.5068249364627814E-6i
15361.749466718296                                0.9695940427298233+4.3652140189272715E-6i
19414.919457438817                                0.9695939811876721+5.484690949872185E-6i
24537.51106639822                                 0.9695939045051353+6.932809519996541E-6i
31011.689265747817                                0.9695938131351143+8.795611314511015E-6i
39194.06774847221                                 0.9695937081249312+1.1182459732286681E-5i
49535.352089591805                                0.9695935916947284+1.423211953505454E-5i
62605.16572014828                                 0.9695934681006921+1.8120419689091252E-5i
79123.42618981327                                 0.9695933449789178+2.3069909601410586E-5i
100000                                            0.969593235441183+2.9362009852522062E-5i
