% Model:              Elementarzelle_halbiert.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 14 2025, 18:42
% Table:              Table 1 - Global Evaluation 3
% freq (Hz)                             d=1E-5
0.015915494309189534                    0.673046318810751+2.14546161652318e-06i
0.020915304871083843                    0.673046330685521+2.81933450086366e-06i
0.027485792734555654                    0.673046351584978+3.70475266279271e-06i
0.03612038203140968                     0.673046385940355+4.86798217973716e-06i
0.04746750478310612                     0.673046446372819+6.39586468448095e-06i
0.06237929622047983                     0.673046552168767+8.40197604628779e-06i
0.08197558760972107                     0.673046735212917+1.10343320015458e-05i
0.1077280022558639                      0.673047047012091+1.44846472564567e-05i
0.1415704700439769                      0.673047584921206+1.89985529370045e-05i
0.18604445983199888                     0.673048509558508+2.48846995920064e-05i
0.24448983621675013                     0.673050091093435+3.25172836613187e-05i
0.3212956734496226                      0.673052783911627+4.23193444102508e-05i
0.42222986188238953                     0.673057308821392+5.47005789636866e-05i
0.5548722594086685                      0.673064784662712+6.99024678269414e-05i
0.7291839162883279                      0.673076766948204+8.76875015584952e-05i
0.958255120449218                       0.673095076294237+0.000106851924228138i
1.2592884392475505                      0.673121107893481+0.000124758084213825i
1.6548905812046433                      0.673154567659985+0.000137499835983992i
2.174770092701119                       0.673192420612184+0.000141386855686144i
2.857968381610101                       0.673229528866788+0.000135197077650111i
3.7557916111207015                      0.673261164731699+0.000121069216851323i
4.9356636402736305                      0.67328511845696+0.000103000188874126i
6.486189355604334                       0.673301761611321+8.46284382154548e-05i
8.523808635067885                       0.673312761031117+6.81381810584154e-05i
11.201540637181768                      0.673319943818174+5.43468996513318e-05i
14.720475085540837                      0.673324740982835+4.32261999169171e-05i
19.344873510055564                      0.67332808451699+3.43796700934643e-05i
25.42201450329753                       0.673330504499407+2.73509133107791e-05i
33.40827331178628                       0.673332287947148+2.17606072816637e-05i
43.90339426209668                       0.67333361605619+1.732250043998e-05i
57.695529779238484                      0.673334611038375+1.38174997168138e-05i
75.82042829387424                       0.673335365588256+1.10712674188444e-05i
99.63921587448867                       0.673335958210742+8.93871567748247e-06i
130.94061275416274                      0.673336443044265+7.29520059042335e-06i
172.07526090965018                      0.673336853861511+6.03650535034313e-06i
226.13225029514692                      0.673337209138002+5.08283237930942e-06i
297.17110032682865                      0.67333751391471+4.37896944319805e-06i
390.5266177389353                       0.67333777857749+3.8892221296967e-06i
513.209524731312                        0.673338005255483+3.59210983015328e-06i
674.4329433928862                       0.673338204459376+3.47819802595176e-06i
886.3042738182446                       0.673338376807936+3.54999307241869e-06i
1164.7344239097756                      0.673338525791111+3.82254478513344e-06i
1530.632671324154                       0.673338658415926+4.32473817107406e-06i
2011.4768881480225                      0.673338772502895+5.10161455410528e-06i
2643.3770475142305                      0.673338871999681+6.21790102619108e-06i
3473.7869753792743                      0.673338965793004+7.76297132925639e-06i
4565.0679919697495                      0.673339048619252+9.85769978895487e-06i
5999.172061790388                       0.673339128503434+1.2663575220343e-05i
7883.7961428559665                      0.673339209802065+1.63949372073026e-05i
10360.469908502919                      0.673339300410702+2.133510492508e-05i
13615.184205677566                      0.673339413726092+2.78577075402508e-05i
17892.3584153644                        0.673339575103565+3.64545750540012e-05i
23513.19562245542                       0.673339817015987+4.77726363673386e-05i
30899.80401382406                       0.673340208227251+6.26617693819756e-05i
40606.895949987025                      0.673340853436249+8.22376218472672e-05i
53363.44521652553                       0.673341950596998+0.000107962079043721i
70127.43079117393                       0.673343822114206+0.000141746840679657i
92157.77822095962                       0.673347032240537+0.00018608176523922i
121108.90119323341                      0.673352554419413+0.000244187392624911i
159154.94309189534                      0.673362048270706+0.000320180723411616i
