% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 23 2025, 23:25
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9716877191028216+4.050572004776367E-8i
0.1263848202934298                                0.9716877195566442+5.117638039405316E-8i
0.15973122800602543                               0.9716877202798572+6.464553313384744E-8i
0.2018760254679039                                0.9716877214319377+8.1634455211413E-8i
0.25514065200312885                               0.9716877232653313+1.0303766026499203E-7i
0.32245905452963947                               0.9716877261750968+1.2995197353663228E-7i
0.4075392965871777                                0.9716877307752564+1.6369793859003172E-7i
0.5150678076168125                                0.971687738007918+2.0581915378077692E-7i
0.6509675230458171                                0.9716877492786512+2.580347726784068E-7i
0.822724134170047                                 0.9716877666140271+3.221100397700156E-7i
1.03979841848149                                  0.971687792785733+3.99611273578099E-7i
1.3141473626117568                                0.9716878313113998+4.915473583817238E-7i
1.6608827826277157                                0.9716878862574105+5.97979243001809E-7i
2.0991037201085545                                0.9716879618266279+7.177429465780725E-7i
2.6529484644318972                                0.9716880618609579+8.483712873458773E-7i
3.3529241492495583                                0.9716881893069159+9.861952033958645E-7i
4.237587160604064                                 0.9716883456576472+1.126723180448009E-6i
5.355666917706899                                 0.9716885306815591+1.265441561410309E-6i
6.768750009458534                                 0.9716887428577091+1.3986066819670675E-6i
8.554672535565684                                 0.9716889801417494+1.5233570990721539E-6i
10.811807510766078                                0.9716892403326725+1.637362247384635E-6i
13.664483492953257                                0.9716895211297133+1.7385328530308153E-6i
17.26983290659436                                 0.9716898200056462+1.824703061076163E-6i
21.826447283974872                                0.971690133628995+1.8935796646764457E-6i
27.58531617629184                                 0.971690457451457+1.9435472077005826E-6i
34.863652276780876                                0.9716907863862092+1.9746015293686788E-6i
44.06236427773573                                 0.9716911159940337+1.988258182988287E-6i
55.68813990945273                                 0.9716914430100779+1.9867186397976195E-6i
70.38135554931561                                 0.9716917651960622+1.972206171599682E-6i
88.95134973108236                                 0.9716920810461335+1.94665958123562E-6i
112.42100350620873                                0.9716923895065129+1.9115888199147636E-6i
142.08308325339223                                0.9716926896861792+1.8680551767961627E-6i
179.5714494371641                                 0.9716929806243451+1.8167814778846153E-6i
226.9510536694671                                 0.971693261134728+1.7583357800053407E-6i
286.83168133420116                                0.9716935297441395+1.6933427216828365E-6i
362.51170499885353                                0.9716937846987721+1.6227040531562989E-6i
458.1597669054491                                 0.971694024037233+1.5478128338914083E-6i
579.0443980602489                                 0.971694245729715+1.4707377582703042E-6i
731.8242219076182                                 0.971694447860621+1.3943563109850077E-6i
924.9147277217335                                 0.9716946288155572+1.322429865693116E-6i
1168.9518164985777                                0.9716947874514165+1.2596268622666424E-6i
1477.3776525985127                                0.9716949232104181+1.2115161527291636E-6i
1867.1810912919207                                0.9716950361609689+1.1845654757102605E-6i
2359.8334667821937                                0.9716951269536193+1.1861897444825007E-6i
2982.471286216894                                 0.9716951967091992+1.2248974763751918E-6i
3769.3909753883636                                0.9716952468439688+1.310578897070892E-6i
4763.938010401341                                 0.9716952788873695+1.4549705620381825E-6i
6020.894493336138                                 0.9716952943051065+1.6723195765053512E-6i
7609.496685459883                                 0.9716952943652183+1.980266909152603E-6i
9617.248711152964                                 0.9716952800541415+2.400972440140939E-6i
12154.742500762884                                0.9716952520537364+2.9625152413673096E-6i
15361.749466718296                                0.9716952107763921+3.700622162255218E-6i
19414.919457438817                                0.9716951564586331+4.6608015228473046E-6i
24537.51106639822                                 0.9716950893135957+5.900988172231284E-6i
31011.689265747817                                0.9716950097534992+7.494840591815537E-6i
39194.06774847221                                 0.9716949187140264+9.53587201148699E-6i
49535.352089591805                                0.9716948181277862+1.2142647253815582E-5i
62605.16572014828                                 0.9716947116486192+1.546533109327076E-5i
79123.42618981327                                 0.9716946057761755+1.969393806035532E-5i
100000                                            0.9716945116207747+2.5068713996584673E-5i
