% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 12 2024, 17:28
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9741933159084841+1.4026246879638993E-8i
0.1263848202934298                                0.9741933160278917+1.7724283437637894E-8i
0.15973122800602543                               0.9741933162190689+2.2395228402548004E-8i
0.2018760254679039                                0.974193316523991+2.8292925121126615E-8i
0.25514065200312885                               0.9741933170089022+3.573529935354889E-8i
0.32245905452963947                               0.9741933177839812+4.5118357783154995E-8i
0.4075392965871777                                0.9741933190165628+5.6930997541111994E-8i
0.5150678076168125                                0.9741933209744951+7.176808588577907E-8i
0.6509675230458171                                0.9741933240715889+9.03361746408014E-8i
0.822724134170047                                 0.9741933289490099+1.1344061977019929E-7i
1.03979841848149                                  0.9741933365632006+1.419338999207536E-7i
1.3141473626117568                                0.9741933482998061+1.765936262590957E-7i
1.6608827826277157                                0.9741933660464887+2.1789316019314196E-7i
2.0991037201085545                                0.9741933921357226+2.656518737270772E-7i
2.6529484644318972                                0.9741934290197809+3.1864659118764626E-7i
3.3529241492495583                                0.9741934785958087+3.744390545475114E-7i
4.237587160604064                                 0.9741935413943508+4.2977200122888103E-7i
5.355666917706899                                 0.9741936162225253+4.815840152991765E-7i
6.768750009458534                                 0.9741937006994555+5.280316246726706E-7i
8.554672535565684                                 0.9741937923469688+5.687480969495045E-7i
10.811807510766078                                0.9741938893705536+6.043257383101902E-7i
13.664483492953257                                0.9741939908623232+6.355635219831956E-7i
17.26983290659436                                 0.9741940964823316+6.628514353415518E-7i
21.826447283974872                                0.9741942057935186+6.860174145844815E-7i
27.58531617629184                                 0.9741943177933303+7.048338514701832E-7i
34.863652276780876                                0.9741944311735795+7.196604424804414E-7i
44.06236427773573                                 0.9741945449852666+7.314890790505727E-7i
55.68813990945273                                 0.9741946589724235+7.414583919526367E-7i
70.38135554931561                                 0.9741947734401658+7.504036218709715E-7i
88.95134973108236                                 0.9741948889564831+7.586608596345366E-7i
112.42100350620873                                0.9741950060615031+7.660337774523546E-7i
142.08308325339223                                0.9741951249999823+7.718899326789815E-7i
179.5714494371641                                 0.9741952455229578+7.753885506703005E-7i
226.9510536694671                                 0.9741953668531851+7.757616777563675E-7i
286.83168133420116                                0.9741954877774504+7.725495291726586E-7i
362.51170499885353                                0.9741956067924485+7.657481020746431E-7i
458.1597669054491                                 0.974195722252403+7.558860434687913E-7i
579.0443980602489                                 0.9741958324959166+7.440639488530133E-7i
731.8242219076182                                 0.9741959359407559+7.319792732688662E-7i
924.9147277217335                                 0.9741960311703366+7.219495114486519E-7i
1168.9518164985777                                0.9741961169785027+7.169450848794785E-7i
1477.3776525985127                                0.9741961924138316+7.206438526644519E-7i
1867.1810912919207                                0.9741962567855346+7.375160193922977E-7i
2359.8334667821937                                0.9741963096720119+7.729505511238541E-7i
2982.471286216894                                 0.9741963508931331+8.33437010612013E-7i
3769.3909753883636                                0.9741963804709353+9.268222991272638E-7i
4763.938010401341                                 0.9741963985801068+1.0626648107805945E-6i
6020.894493336138                                 0.9741964054844783+1.252712852939857E-6i
7609.496685459883                                 0.9741964014722035+1.5115382557846469E-6i
9617.248711152964                                 0.974196386799247+1.857359898451836E-6i
12154.742500762884                                0.9741963616607732+2.313097241213495E-6i
15361.749466718296                                0.9741963261913757+2.90770204808357E-6i
19414.919457438817                                0.9741962804929142+3.677831533066577E-6i
24537.51106639822                                 0.9741962247270252+4.669943307476386E-6i
31011.689265747817                                0.974196159259386+5.942920465928089E-6i
39194.06774847221                                 0.9741960848884534+7.571366109047331E-6i
49535.352089591805                                0.9741960032050931+9.649746079594147E-6i
62605.16572014828                                 0.974195917143812+1.2297605861209993E-5i
79123.42618981327                                 0.9741958318496416+1.56661418435123E-5i
100000                                            0.9741957560396314+1.994647455041901E-5i
