% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 12 2024, 18:04
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9706878845200597+5.058044878345156E-8i
0.1263848202934298                                0.9706878850888003+6.390492618852145E-8i
0.15973122800602543                               0.9706878859962504+8.072365631501961E-8i
0.2018760254679039                                0.9706878874416621+1.0193700587587955E-7i
0.25514065200312885                               0.9706878897406541+1.2866135518630276E-7i
0.32245905452963947                               0.9706878933888066+1.6226510489103325E-7i
0.4075392965871777                                0.9706878991574254+2.043948352294406E-7i
0.5150678076168125                                0.9706879082248135+2.569734364165667E-7i
0.6509675230458171                                0.9706879223514508+3.2213902743388587E-7i
0.822724134170047                                 0.9706879440702297+4.0208064834112286E-7i
1.03979841848149                                  0.9706879768379698+4.987293970960695E-7i
1.3141473626117568                                0.970688025027606+6.133103485761941E-7i
1.6608827826277157                                0.9706880936629503+7.458636997163816E-7i
2.0991037201085545                                0.9706881878928671+8.949260269363919E-7i
2.6529484644318972                                0.9706883123809699+1.0574789253151667E-6i
3.3529241492495583                                0.9706884706926573+1.2291166440174282E-6i
4.237587160604064                                 0.9706886646932962+1.4045083944385081E-6i
5.355666917706899                                 0.970688894287057+1.5783055836977595E-6i
6.768750009458534                                 0.970689157944787+1.7459943944132173E-6i
8.554672535565684                                 0.9706894535639703+1.9039348661890793E-6i
10.811807510766078                                0.9706897787761627+2.0489053414314436E-6i
13.664483492953257                                0.9706901308899759+2.1778112249466163E-6i
17.26983290659436                                 0.9706905066636138+2.2874376830903377E-6i
21.826447283974872                                0.9706909016533077+2.3745477635333818E-6i
27.58531617629184                                 0.9706913098566531+2.436924652548949E-6i
34.863652276780876                                0.9706917246519923+2.474429115127376E-6i
44.06236427773573                                 0.970692140207457+2.488800910936142E-6i
55.68813990945273                                 0.9706925520654077+2.482666508580281E-6i
70.38135554931561                                 0.9706929569760278+2.45880098639113E-6i
88.95134973108236                                 0.9706933526063338+2.4197825980348786E-6i
112.42100350620873                                0.9706937372684306+2.3678018912762494E-6i
142.08308325339223                                0.970694109621927+2.3045952427795247E-6i
179.5714494371641                                 0.9706944684218265+2.231508103886915E-6i
226.9510536694671                                 0.9706948123198559+2.1496401300238108E-6i
286.83168133420116                                0.9706951397416701+2.0600470014953897E-6i
362.51170499885353                                0.9706954488327053+1.9639903923502206E-6i
458.1597669054491                                 0.9706957375060179+1.8632068961601267E-6i
579.0443980602489                                 0.9706960035862807+1.7601498208072524E-6i
731.8242219076182                                 0.9706962450230745+1.6581660232439107E-6i
924.9147277217335                                 0.9706964601238934+1.5615914731486042E-6i
1168.9518164985777                                0.9706966477670733+1.475770949302612E-6i
1477.3776525985127                                0.9706968075538903+1.4070271818572436E-6i
1867.1810912919207                                0.9706969398520016+1.362624318340985E-6i
2359.8334667821937                                0.9706970457434468+1.3507846444838488E-6i
2982.471286216894                                 0.9706971268640434+1.3808206202839206E-6i
3769.3909753883636                                0.9706971851877392+1.463436461185634E-6i
4763.938010401341                                 0.9706972227801187+1.6112363956484824E-6i
6020.894493336138                                 0.9706972415896006+1.8394629350538663E-6i
7609.496685459883                                 0.9706972432720151+2.1669798775541035E-6i
9617.248711152964                                 0.9706972291049474+2.617517004025106E-6i
12154.742500762884                                0.9706971999638637+3.2212087784655116E-6i
15361.749466718296                                0.9706971563741443+4.016480803470515E-6i
19414.919457438817                                0.9706970986236148+5.052367196542481E-6i
24537.51106639822                                 0.9706970269453457+6.391374705110887E-6i
31011.689265747817                                0.9706969417720307+8.113047792398011E-6i
39194.06774847221                                 0.9706968440918246+1.0318433214887628E-5i
49535.352089591805                                0.9706967359743165+1.3135695837131684E-5i
62605.16572014828                                 0.9706966213615885+1.6727196958327998E-5i
79123.42618981327                                 0.9706965072914518+2.1298413138376562E-5i
100000                                            0.9706964058252643+2.710915970373983E-5i
