% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 13 2024, 11:12
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9602445991725759+1.3918224530241614E-7i
0.1263848202934298                                0.9602446003438685+1.7587737909368497E-7i
0.15973122800602543                               0.9602446022135596+2.222261221362922E-7i
0.2018760254679039                                0.9602446051978895+2.8074677954148147E-7i
0.25514065200312885                               0.9602446099558787+3.545929699967405E-7i
0.32245905452963947                               0.9602446175389282+4.4769198841334754E-7i
0.4075392965871777                                0.9602446296035541+5.648907589756585E-7i
0.5150678076168125                                0.9602446487554823+7.120839211496581E-7i
0.6509675230458171                                0.9602446790492518+8.962680315890778E-7i
0.822724134170047                                 0.9602447266932228+1.1254115396971313E-6i
1.03979841848149                                  0.960244800963329+1.4079455874803301E-6i
1.3141473626117568                                0.9602449151801034+1.7515820004211168E-6i
1.6608827826277157                                0.960245087296914+2.161142739418329E-6i
2.0991037201085545                                0.9602453391861066+2.635382871212809E-6i
2.6529484644318972                                0.9602456933819157+3.1637626623465648E-6i
3.3529241492495583                                0.9602461669747395+3.7256644572493935E-6i
4.237587160604064                                 0.9602467652954334+4.29488755698631E-6i
5.355666917706899                                 0.9602474808424181+4.848591379923809E-6i
6.768750009458534                                 0.960248300040165+5.374026648677029E-6i
8.554672535565684                                 0.960249212316895+5.866973993073186E-6i
10.811807510766078                                0.9602502135940417+6.3242147807873385E-6i
13.664483492953257                                0.9602513026759131+6.737056308810294E-6i
17.26983290659436                                 0.9602524742068372+7.090329905588923E-6i
21.826447283974872                                0.9602537135183417+7.367673957536391E-6i
27.58531617629184                                 0.9602549981616689+7.558994150084629E-6i
34.863652276780876                                0.9602563044901099+7.663072036183773E-6i
44.06236427773573                                 0.9602576122185179+7.684489635141029E-6i
55.68813990945273                                 0.960258904681665+7.630337584698483E-6i
70.38135554931561                                 0.9602601681334916+7.509084146000131E-6i
88.95134973108236                                 0.9602613916551656+7.329977434921438E-6i
112.42100350620873                                0.960262566993672+7.102304799563528E-6i
142.08308325339223                                0.9602636881795191+6.834826810697327E-6i
179.5714494371641                                 0.9602647510617535+6.535355193183808E-6i
226.9510536694671                                 0.960265752650478+6.210492561440944E-6i
286.83168133420116                                0.960266690337911+5.865739914727072E-6i
362.51170499885353                                0.960267561244518+5.506058270631396E-6i
458.1597669054491                                 0.9602683619698685+5.136717360615998E-6i
579.0443980602489                                 0.9602690888052212+4.764143498013509E-6i
731.8242219076182                                 0.9602697382781894+4.396547473516233E-6i
924.9147277217335                                 0.9602703078680295+4.04423257379234E-6i
1168.9518164985777                                0.9602707966819548+3.719570333570022E-6i
1477.3776525985127                                0.9602712059428827+3.436714170141629E-6i
1867.1810912919207                                0.9602715391398362+3.211200548616269E-6i
2359.8334667821937                                0.9602718017974785+3.059640604084409E-6i
2982.471286216894                                 0.9602720009252352+2.999704351561759E-6i
3769.3909753883636                                0.9602721442575055+3.0505543090451886E-6i
4763.938010401341                                 0.9602722394632001+3.2338101999659895E-6i
6020.894493336138                                 0.9602722934669702+3.575055900068144E-6i
7609.496685459883                                 0.9602723119803879+4.105855285986142E-6i
9617.248711152964                                 0.9602722992960414+4.866244433378365E-6i
12154.742500762884                                0.9602722582998998+5.907705201878007E-6i
15361.749466718296                                0.9602721906793839+7.296692174025241E-6i
19414.919457438817                                0.9602720972718287+9.11885609587748E-6i
24537.51106639822                                 0.9602719785222378+1.1484182985273896E-5i
31011.689265747817                                0.9602718350561633+1.453334144654814E-5i
39194.06774847221                                 0.9602716684182323+1.8445611389730086E-5i
49535.352089591805                                0.9602714820918518+2.3448858118593354E-5i
62605.16572014828                                 0.9602712829913012+2.9832114207456153E-5i
79123.42618981327                                 0.9602710837554594+3.796144093088454E-5i
100000                                            0.9602709063213332+4.829987870997678E-5i
