% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 23 2025, 22:49
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9737698613331109+1.862520139162405E-8i
0.1263848202934298                                0.9737698615133809+2.3534009594835872E-8i
0.15973122800602543                               0.9737698618018628+2.9732495811587927E-8i
0.2018760254679039                                0.9737698622612839+3.7555371849869466E-8i
0.25514065200312885                               0.9737698629928598+4.742007376488401E-8i
0.32245905452963947                               0.973769864156501+5.984307630835632E-8i
0.4075392965871777                                0.9737698660023149+7.54552799582813E-8i
0.5150678076168125                                0.9737698689193881+9.501168708003746E-8i
0.6509675230458171                                0.9737698735006972+1.1938619223311542E-7i
0.822724134170047                                 0.973769880631479+1.4953605979042118E-7i
1.03979841848149                                  0.9737698915859727+1.86414245137481E-7i
1.3141473626117568                                0.9737699081089056+2.308062830616461E-7i
1.6608827826277157                                0.9737699324320445+2.8307981076686627E-7i
2.0991037201085545                                0.9737699671549439+3.4286490671662444E-7i
2.6529484644318972                                0.9737700148984976+4.0874210898177256E-7i
3.3529241492495583                                0.973770077687602+4.781266945896223E-7i
4.237587160604064                                 0.9737701562166053+5.476395981368927E-7i
5.355666917706899                                 0.9737702495175223+6.140381326520513E-7i
6.768750009458534                                 0.973770355444204+6.751610334177224E-7i
8.554672535565684                                 0.9737704716485276+7.301656386659469E-7i
10.811807510766078                                0.9737705962701328+7.790809287287335E-7i
13.664483492953257                                0.9737707281235108+8.221805319946727E-7i
17.26983290659436                                 0.9737708664584405+8.59429783549863E-7i
21.826447283974872                                0.9737710103398581+8.903227177193471E-7i
27.58531617629184                                 0.9737711581738463+9.14409198749177E-7i
34.863652276780876                                0.9737713080223803+9.319848830014068E-7i
44.06236427773573                                 0.9737714583446903+9.441262756787537E-7i
55.68813990945273                                 0.9737716083762499+9.521514054827381E-7i
70.38135554931561                                 0.9737717579895686+9.57130596871617E-7i
88.95134973108236                                 0.973771907403005+9.596707843556336E-7i
112.42100350620873                                0.9737720568878339+9.59864058629336E-7i
142.08308325339223                                0.9737722064940117+9.573643649593631E-7i
179.5714494371641                                 0.9737723558519441+9.515954721870292E-7i
226.9510536694671                                 0.973772504117713+9.42015659485613E-7i
286.83168133420116                                0.9737726500316494+9.283488916652786E-7i
362.51170499885353                                0.9737727920485004+9.10744749471632E-7i
458.1597669054491                                 0.9737729284688145+8.898783729600765E-7i
579.0443980602489                                 0.973773057568101+8.670142366165106E-7i
731.8242219076182                                 0.9737731777100082+8.440494769512395E-7i
924.9147277217335                                 0.9737732874431+8.235458314994991E-7i
1168.9518164985777                                0.9737733855736376+8.087611445598058E-7i
1477.3776525985127                                0.9737734712129528+8.036932570871161E-7i
1867.1810912919207                                0.9737735438038201+8.131503741278776E-7i
2359.8334667821937                                0.9737736031028285+8.428641461701724E-7i
2982.471286216894                                 0.973773649150908+8.996656765082985E-7i
3769.3909753883636                                0.9737736822059185+9.917475840733397E-7i
4763.938010401341                                 0.9737737026733012+1.1290365664851989E-6i
6020.894493336138                                 0.9737737110198701+1.3237032771931428E-6i
7609.496685459883                                 0.9737737076969676+1.5908385814612357E-6i
9617.248711152964                                 0.9737736930857717+1.949328032506563E-6i
12154.742500762884                                0.9737736674644543+2.4229637816877274E-6i
15361.749466718296                                0.9737736310124802+3.0418438534166106E-6i
19414.919457438817                                0.9737735838542967+3.844123241532782E-6i
24537.51106639822                                 0.9737735261616508+4.878202233471394E-6i
31011.689265747817                                0.9737734583074593+6.205464626306016E-6i
39194.06774847221                                 0.9737733811159474+7.903712294330364E-6i
49535.352089591805                                0.9737732962368338+1.0071486293874856E-5i
62605.16572014828                                 0.9737732067257582+1.2833509932070059E-5i
79123.42618981327                                 0.9737731179536893+1.6347546032032453E-5i
100000                                            0.9737730390421493+2.0813026664053404E-5i
