% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 11:00
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9627216107805414+1.2089866792369127E-7i
0.1263848202934298                                0.962721611906135+1.5276500901729079E-7i
0.15973122800602543                               0.9627216137068801+1.9300615291441434E-7i
0.2018760254679039                                0.9627216165719864+2.4379828124202326E-7i
0.25514065200312885                               0.9627216211403552+3.078580818190374E-7i
0.32245905452963947                               0.962721628408007+3.8855201223816763E-7i
0.4075392965871777                                0.9627216399461695+4.900024954867724E-7i
0.5150678076168125                                0.9627216581910538+6.171619981470295E-7i
0.6509675230458171                                0.9627216868882688+7.757978284016108E-7i
0.822724134170047                                 0.9627217316391544+9.722882525516484E-7i
1.03979841848149                                  0.9627218005685851+1.2130823962392078E-6i
1.3141473626117568                                0.9627219048825968+1.5036549242933092E-6i
1.6608827826277157                                0.9627220589916945+1.846858053697921E-6i
2.0991037201085545                                0.9627222796725234+2.2408232442530513E-6i
2.6529484644318972                                0.9627225836600751+2.677074307441549E-6i
3.3529241492495583                                0.9627229836497748+3.140260788906453E-6i
4.237587160604064                                 0.9627234842282326+3.6111610461831156E-6i
5.355666917706899                                 0.9627240811312452+4.072538274620359E-6i
6.768750009458534                                 0.9627247656306083+4.513605209405695E-6i
8.554672535565684                                 0.9627255304468156+4.929016915115089E-6i
10.811807510766078                                0.9627263718868112+5.3140249783085276E-6i
13.664483492953257                                0.9627272874768737+5.6604666196258375E-6i
17.26983290659436                                 0.9627282714971909+5.956172613106533E-6i
21.826447283974872                                0.962729311464965+6.188428199269936E-6i
27.58531617629184                                 0.9627303890469796+6.349269487191449E-6i
34.863652276780876                                0.9627314847878077+6.437681037370549E-6i
44.06236427773573                                 0.9627325818187208+6.45748968657199E-6i
55.68813990945273                                 0.9627336663297296+6.414723355733092E-6i
70.38135554931561                                 0.9627347270517068+6.316511903055439E-6i
88.95134973108236                                 0.962735755094366+6.170523779151396E-6i
112.42100350620873                                0.9627367437517595+5.984365731813616E-6i
142.08308325339223                                0.9627376881444893+5.7651370553512895E-6i
179.5714494371641                                 0.9627385848009096+5.519121928543159E-6i
226.9510536694671                                 0.9627394311111207+5.251625440899173E-6i
286.83168133420116                                0.962740224709966+4.967103107595603E-6i
362.51170499885353                                0.962740962957903+4.669647517304325E-6i
458.1597669054491                                 0.9627416427646671+4.363698560098675E-6i
579.0443980602489                                 0.9627422607911768+4.054747092791559E-6i
731.8242219076182                                 0.9627428138956869+3.749856346654939E-6i
924.9147277217335                                 0.9627432997626042+3.457920537354061E-6i
1168.9518164985777                                0.962743717441546+3.1896512801668075E-6i
1477.3776525985127                                0.9627440677781449+2.95735151379801E-6i
1867.1810912919207                                0.962744353522873+2.7746026968803113E-6i
2359.8334667821937                                0.9627445791548419+2.6560333044935036E-6i
2982.471286216894                                 0.9627447504112889+2.617338194909273E-6i
3769.3909753883636                                0.9627448736643567+2.675681285648612E-6i
4763.938010401341                                 0.9627449552634457+2.850552177529698E-6i
6020.894493336138                                 0.9627450009558419+3.165091698149221E-6i
7609.496685459883                                 0.9627450154955726+3.647863218037764E-6i
9617.248711152964                                 0.9627450024612828+4.335050190467841E-6i
12154.742500762884                                0.9627449642674836+5.2730913072427676E-6i
15361.749466718296                                0.9627449023244449+6.521819850282139E-6i
19414.919457438817                                0.9627448173396905+8.158237401272694E-6i
24537.51106639822                                 0.9627447097084528+1.0281114822055906E-5i
31011.689265747817                                0.9627445800121421+1.3016681389603783E-5i
39194.06774847221                                 0.9627444296634508+1.6525735368216924E-5i
49535.352089591805                                0.96274426181495+2.1012588445612856E-5i
62605.16572014828                                 0.9627440826749324+2.673634962111293E-5i
79123.42618981327                                 0.9627439035634502+3.4025146938136714E-5i
100000                                            0.9627437440847655+4.329401513426009E-5i
