% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 20 2025, 13:39
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9708393630906932+3.242806910095352E-7i
0.1263848202934298                                0.9708393649082783+4.098033120372219E-7i
0.15973122800602543                               0.9708393678095177+5.178520941573E-7i
0.2018760254679039                                0.970839372437533+6.54331284726458E-7i
0.25514065200312885                               0.9708393798154031+8.266636865183967E-7i
0.32245905452963947                               0.9708393915633389+1.0441528197930523E-6i
0.4075392965871777                                0.9708394102359688+1.3184046344464078E-6i
0.5150678076168125                                0.9708394398347227+1.6637941782710913E-6i
0.6509675230458171                                0.9708394865611917+2.097939774009285E-6i
0.822724134170047                                 0.9708395598963846+2.6421167115926713E-6i
1.03979841848149                                  0.9708396740861882+3.3215157459094526E-6i
1.3141473626117568                                0.9708398501598136+4.165240862853295E-6i
1.6608827826277157                                0.9708401187650326+5.205886247451773E-6i
2.0991037201085545                                0.9708405244160124+6.478161769475834E-6i
2.6529484644318972                                0.9708411317639317+8.014950780688824E-6i
3.3529241492495583                                0.9708420331435259+9.837628047537285E-6i
4.237587160604064                                 0.9708433532277821+1.1936995699785999E-5i
5.355666917706899                                 0.9708452418773483+1.424385850391782E-5i
6.768750009458534                                 0.9708478423122989+1.6596398969533156E-5i
8.554672535565684                                 0.9708512255365151+1.87272648815343E-5i
10.811807510766078                                0.9708553071121203+2.0307319682964983E-5i
13.664483492953257                                0.9708598058576168+2.1062729777143907E-5i
17.26983290659436                                 0.9708643110986904+2.0909766088745368E-5i
21.826447283974872                                0.9708684417552772+1.999932386451459E-5i
27.58531617629184                                 0.9708719829320956+1.8629000511614508E-5i
34.863652276780876                                0.9708749098886368+1.710147268784665E-5i
44.06236427773573                                 0.97087731983758+1.5631178939849293E-5i
55.68813990945273                                 0.9708793475699492+1.4328565176256494E-5i
70.38135554931561                                 0.9708811141894302+1.322943893143517E-5i
88.95134973108236                                 0.9708827120912926+1.23290339822235E-5i
112.42100350620873                                0.9708842068543219+1.1603282564002075E-5i
142.08308325339223                                0.9708856417033315+1.1020388117387112E-5i
179.5714494371641                                 0.9708870423343151+1.0548388616652814E-5i
226.9510536694671                                 0.970888422471658+1.0159292602293698E-5i
286.83168133420116                                0.9708897884866915+9.830078867234718E-6i
362.51170499885353                                0.9708911423073899+9.542313822578553E-6i
458.1597669054491                                 0.9708924831547208+9.281462644644394E-6i
579.0443980602489                                 0.9708938085575732+9.036171135383826E-6i
731.8242219076182                                 0.9708951148631493+8.797650247289242E-6i
924.9147277217335                                 0.9708963974137771+8.559260320752394E-6i
1168.9518164985777                                0.9708976505366603+8.316341715123684E-6i
1477.3776525985127                                0.9708988674656498+8.066301993404352E-6i
1867.1810912919207                                0.9709000402897285+7.808951387090478E-6i
2359.8334667821937                                0.9709011600163007+7.547058068916099E-6i
2982.471286216894                                 0.9709022168191198+7.287070310069474E-6i
3769.3909753883636                                0.9709032005116103+7.0399262013657105E-6i
4763.938010401341                                 0.9709041012474672+6.821857176916674E-6i
6020.894493336138                                 0.9709049103862498+6.6550991277081915E-6i
7609.496685459883                                 0.9709056214127941+6.568462103937023E-6i
9617.248711152964                                 0.9709062307553433+6.597779739771891E-6i
12154.742500762884                                0.9709067383440323+6.786350474090772E-6i
15361.749466718296                                0.9709071477899521+7.185577262006854E-6i
19414.919457438817                                0.9709074661417798+7.856086079830168E-6i
24537.51106639822                                 0.9709077032828709+8.869635529873173E-6i
31011.689265747817                                0.9709078711270404+1.0312118817290405E-5i
39194.06774847221                                 0.9709079828381747+1.2287914665605344E-5i
49535.352089591805                                0.9709080523264056+1.4925799074695769E-5i
62605.16572014828                                 0.9709080942602597+1.83866133174558E-5i
79123.42618981327                                 0.9709081248236454+2.287292260675423E-5i
100000                                            0.9709081634629005+2.864099737019844E-5i
