% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 21 2025, 15:09
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9736497705641481+1.4300917836010807E-8i
0.1263848202934298                                0.9736497706874336+1.8071350578701766E-8i
0.15973122800602543                               0.9736497708830286+2.2833716717234942E-8i
0.2018760254679039                                0.9736497711952223+2.88468015205112E-8i
0.25514065200312885                               0.9736497716932409+3.6434697623671816E-8i
0.32245905452963947                               0.9736497724877409+4.600104791584489E-8i
0.4075392965871777                                0.973649773751583+5.8044083820534934E-8i
0.5150678076168125                                0.9736497757581397+7.316984281715154E-8i
0.6509675230458171                                0.9736497789347034+9.209775856704417E-8i
0.822724134170047                                 0.9736497839349805+1.1564707475546488E-7i
1.03979841848149                                  0.9736497917417481+1.4468330217793654E-7i
1.3141473626117568                                0.9736498037750907+1.7999230988336568E-7i
1.6608827826277157                                0.9736498219666117+2.220439181346266E-7i
2.0991037201085545                                0.9736498487031473+2.706316429680416E-7i
2.6529484644318972                                0.9736498864907931+3.2447255950703033E-7i
3.3529241492495583                                0.9736499372478468+3.810300315182538E-7i
4.237587160604064                                 0.9736500014727865+4.3692410562060176E-7i
5.355666917706899                                 0.9736500778602512+4.889848884845408E-7i
6.768750009458534                                 0.9736501638578138+5.353225864730976E-7i
8.554672535565684                                 0.9736502567841804+5.756194577098092E-7i
10.811807510766078                                0.9736503546660189+6.106228198657018E-7i
13.664483492953257                                0.9736504564924906+6.413820085023104E-7i
17.26983290659436                                 0.9736505619448834+6.685886795031505E-7i
21.826447283974872                                0.9736506707499919+6.923482707336653E-7i
27.58531617629184                                 0.9736507821632242+7.126250510863169E-7i
34.863652276780876                                0.9736508951781238+7.29876141010356E-7i
44.06236427773573                                 0.9736510091737783+7.451089305307277E-7i
55.68813990945273                                 0.9736511242470585+7.593762336156904E-7i
70.38135554931561                                 0.9736512410393072+7.732881570132933E-7i
88.95134973108236                                 0.9736513603641341+7.868151277302119E-7i
112.42100350620873                                0.9736514828551946+7.993051886034207E-7i
142.08308325339223                                0.973651608667532+8.096545027875642E-7i
179.5714494371641                                 0.9736517373034739+8.166048603007175E-7i
226.9510536694671                                 0.9736518676110819+8.190729502412313E-7i
286.83168133420116                                0.9736519979230519+8.16409204866911E-7i
362.51170499885353                                0.9736521262472054+8.085541702890029E-7i
458.1597669054491                                 0.973652250447956+7.961166317993331E-7i
579.0443980602489                                 0.9736523684066773+7.80407717103256E-7i
731.8242219076182                                 0.9736524781563304+7.634535771895898E-7i
924.9147277217335                                 0.9736525779813228+7.48001666229472E-7i
1168.9518164985777                                0.9736526664975069+7.375339088000379E-7i
1477.3776525985127                                0.9736527427038975+7.362962054705379E-7i
1867.1810912919207                                0.9736528060168446+7.493518450046442E-7i
2359.8334667821937                                0.973652856267285+7.826663167199086E-7i
2982.471286216894                                 0.9736528936669935+8.432397111411121E-7i
3769.3909753883636                                0.9736529187206461+9.393174734024176E-7i
4763.938010401341                                 0.9736529320828075+1.0807298813340367E-6i
6020.894493336138                                 0.9736529344032694+1.2794135718066625E-6i
7609.496685459883                                 0.9736529261950092+1.550145342536137E-6i
9617.248711152964                                 0.9736529077724284+1.9114904231379528E-6i
12154.742500762884                                0.9736528792605628+2.3869664492148816E-6i
15361.749466718296                                0.973652840658576+3.0064542055477624E-6i
19414.919457438817                                0.9736527919324847+3.8079248419920067E-6i
24537.51106639822                                 0.9736527331345635+4.839584556747497E-6i
31011.689265747817                                0.973652664572842+6.16256644686545E-6i
39194.06774847221                                 0.9736525870422441+7.85432378484765E-6i
49535.352089591805                                0.9736525021804644+1.0012915158776808E-5i
62605.16572014828                                 0.9736524130364117+1.2762414245796103E-5i
79123.42618981327                                 0.9736523249562641+1.6259731647371535E-5i
100000                                            0.9736522470031879+2.0703202123782014E-5i
