% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 11:15
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.97067778208114+1.406796102207394E-8i
0.1263848202934298                                0.9706777821826611+1.777750625850666E-8i
0.15973122800602543                               0.9706777823458469+2.246350760069555E-8i
0.2018760254679039                                0.970677782605231+2.838126332174806E-8i
0.25514065200312885                               0.9706777830184551+3.5851062962092005E-8i
0.32245905452963947                               0.9706777836776055+4.527295147041941E-8i
0.4075392965871777                                0.9706777847252346+5.714302367900406E-8i
0.5150678076168125                                0.9706777863931382+7.206938492846726E-8i
0.6509675230458171                                0.9706777890333037+9.078340358094387E-8i
0.822724134170047                                 0.9706777931942939+1.1413727854535281E-7i
1.03979841848149                                  0.9706777996980176+1.4307138338315888E-7i
1.3141473626117568                                0.9706778097488865+1.7852490145255383E-7i
1.6608827826277157                                0.9706778249973116+2.2125691197580345E-7i
2.0991037201085545                                0.9706778475275271+2.715614525157313E-7i
2.6529484644318972                                0.9706778796089438+3.289342570961817E-7i
3.3529241492495583                                0.9706779231492205+3.918969719821836E-7i
4.237587160604064                                 0.9706779789667284+4.582955462425404E-7i
5.355666917706899                                 0.970678046402828+5.261867773463979E-7i
6.768750009458534                                 0.9706781237209691+5.948748425047165E-7i
8.554672535565684                                 0.9706782091240367+6.654263174838832E-7i
10.811807510766078                                0.9706783018752867+7.404997364362787E-7i
13.664483492953257                                0.9706784032611281+8.23661464680682E-7i
17.26983290659436                                 0.9706785172907345+9.180789419629817E-7i
21.826447283974872                                0.9706786505306043+1.0246472122157309E-6i
27.58531617629184                                 0.9706788106495627+1.14028342143877E-6i
34.863652276780876                                0.9706790039805104+1.25725663394405E-6i
44.06236427773573                                 0.970679232824231+1.364047851823075E-6i
55.68813990945273                                 0.9706794934337171+1.447826728416194E-6i
70.38135554931561                                 0.9706797757326232+1.497980764983853E-6i
88.95134973108236                                 0.9706800653091001+1.5094148730945881E-6i
112.42100350620873                                0.970680347141155+1.4841122266450215E-6i
142.08308325339223                                0.9706806095803452+1.4300294056859206E-6i
179.5714494371641                                 0.9706808465880324+1.3578826855515573E-6i
226.9510536694671                                 0.9706810574300889+1.2776579972290488E-6i
286.83168133420116                                0.9706812445864297+1.1964954688339026E-6i
362.51170499885353                                0.9706814112964779+1.1184543324606581E-6i
458.1597669054491                                 0.9706815599373444+1.045643882611086E-6i
579.0443980602489                                 0.9706816916490182+9.797296247012552E-7i
731.8242219076182                                 0.9706818068927726+9.229226286763778E-7i
924.9147277217335                                 0.9706819061533415+8.781619681453442E-7i
1168.9518164985777                                0.9706819901866245+8.488860602011213E-7i
1477.3776525985127                                0.9706820598795953+8.389483082271647E-7i
1867.1810912919207                                0.9706821160452079+8.528416552216124E-7i
2359.8334667821937                                0.9706821593549042+8.960631649125277E-7i
2982.471286216894                                 0.9706821903517782+9.754956642349065E-7i
3769.3909753883636                                0.9706822094466165+1.0998379127101138E-6i
4763.938010401341                                 0.9706822169226293+1.2801368200561013E-6i
6020.894493336138                                 0.9706822129412969+1.5304516947548005E-6i
7609.496685459883                                 0.970682197542326+1.8686834445529392E-6i
9617.248711152964                                 0.9706821706757163+2.317613365912192E-6i
12154.742500762884                                0.9706821322189518+2.9062099574354938E-6i
15361.749466718296                                0.9706820820206351+3.67127672693892E-6i
19414.919457438817                                0.9706820199779604+4.659530324116213E-6i
24537.51106639822                                 0.9706819461330775+5.9302231656917604E-6i
31011.689265747817                                0.9706818608636122+7.5584539057355665E-6i
39194.06774847221                                 0.9706817651506126+9.63934509468732E-6i
49535.352089591805                                0.9706816610218907+1.2293313504746967E-5i
62605.16572014828                                 0.9706815522549377+1.5672715622328948E-5i
79123.42618981327                                 0.97068144548765+1.9970221219028254E-5i
100000                                            0.9706813519563326+2.5429352510521685E-5i
