% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 21 2025, 16:59
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.972410368447379+1.4906369295420326E-8i
0.1263848202934298                                0.9724103685758102+1.8836414919866743E-8i
0.15973122800602543                               0.9724103687804803+2.380037081956819E-8i
0.2018760254679039                                0.9724103691067842+3.006795864393529E-8i
0.25514065200312885                               0.9724103696275079+3.7976952526905746E-8i
0.32245905452963947                               0.9724103704577184+4.794800327874407E-8i
0.4075392965871777                                0.9724103717795588+6.050027276116833E-8i
0.5150678076168125                                0.9724103738769875+7.626512485816303E-8i
0.6509675230458171                                0.9724103771981508+9.599178221927897E-8i
0.822724134170047                                 0.9724103824255138+1.205328167440146E-7i
1.03979841848149                                  0.972410390587922+1.5078764007802958E-7i
1.3141473626117568                                0.9724104031680302+1.8756987984007903E-7i
1.6608827826277157                                0.9724104221857861+2.313583144327191E-7i
2.0991037201085545                                0.9724104501330286+2.81916738644961E-7i
2.6529484644318972                                0.9724104896141763+3.378702916676359E-7i
3.3529241492495583                                0.972410542601254+3.965155997741102E-7i
4.237587160604064                                 0.9724106095224042+4.5425590353660216E-7i
5.355666917706899                                 0.9724106888335363+5.077354478759771E-7i
6.768750009458534                                 0.9724107775838591+5.550274369255887E-7i
8.554672535565684                                 0.9724108726088176+5.960318732107829E-7i
10.811807510766078                                0.9724109715043667+6.320326230603543E-7i
13.664483492953257                                0.9724110730641385+6.649337409370757E-7i
17.26983290659436                                 0.972411177203732+6.964743400886954E-7i
21.826447283974872                                0.9724112844084613+7.277357676307219E-7i
27.58531617629184                                 0.9724113951046246+7.593222917674689E-7i
34.863652276780876                                0.97241150965686+7.918916222991961E-7i
44.06236427773573                                 0.9724116288875101+8.262219635107852E-7i
55.68813990945273                                 0.9724117543425542+8.626568017217496E-7i
70.38135554931561                                 0.9724118879555907+9.00507945403634E-7i
88.95134973108236                                 0.9724120313838611+9.378640638226565E-7i
112.42100350620873                                0.9724121853931369+9.717985972682912E-7i
142.08308325339223                                0.9724123494270215+9.988216628860071E-7i
179.5714494371641                                 0.9724125214035855+1.0154635212223036E-6i
226.9510536694671                                 0.9724126977469464+1.0188971624222019E-6i
286.83168133420116                                0.97241287363507+1.0075409078043151E-6i
362.51170499885353                                0.972413043473159+9.816031350962597E-7i
458.1597669054491                                 0.9724132016488207+9.434528948704894E-7i
579.0443980602489                                 0.972413343477959+8.976014768310053E-7i
731.8242219076182                                 0.9724134660640908+8.501442959101514E-7i
924.9147277217335                                 0.9724135686555341+8.077996535121419E-7i
1168.9518164985777                                0.972413652338959+7.769819592427807E-7i
1477.3776525985127                                0.9724137192417007+7.633470678406674E-7i
1867.1810912919207                                0.9724137716872405+7.719440770008089E-7i
2359.8334667821937                                0.972413811608448+8.078001080625328E-7i
2982.471286216894                                 0.9724138403036929+8.766825216597315E-7i
3769.3909753883636                                0.9724138584639971+9.85864821993007E-7i
4763.938010401341                                 0.9724138663455253+1.1448310628826484E-6i
6020.894493336138                                 0.9724138639829516+1.3659274488377115E-6i
7609.496685459883                                 0.9724138513356396+1.6650380764840997E-6i
9617.248711152964                                 0.9724138283368007+2.062413504450873E-6i
12154.742500762884                                0.9724137948951415+2.5837786749212365E-6i
15361.749466718296                                0.9724137508936073+3.261792579778064E-6i
19414.919457438817                                0.9724136962473307+4.137906275041462E-6i
24537.51106639822                                 0.9724136309986898+5.264696349074069E-6i
31011.689265747817                                0.9724135554840053+6.708801706999295E-6i
39194.06774847221                                 0.9724134705646188+8.554630514800188E-6i
49535.352089591805                                0.9724133780333555+1.0909037133769999E-5i
62605.16572014828                                 0.9724132812177433+1.3907219652891657E-5i
79123.42618981327                                 0.9724131859672879+1.7720151532695876E-5i
100000                                            0.972413102193904+2.2563936689615622E-5i
