% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 11:26
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9747869859216878+1.3751188932864317E-8i
0.1263848202934298                                0.9747869860395628+1.737673155329164E-8i
0.15973122800602543                               0.9747869862254912+2.195613613898882E-8i
0.2018760254679039                                0.9747869865214353+2.7738302836596473E-8i
0.25514065200312885                               0.9747869869938764+3.503499344751969E-8i
0.32245905452963947                               0.9747869877486592+4.4234591488668075E-8i
0.4075392965871777                                0.9747869889483903+5.581669290435345E-8i
0.5150678076168125                                0.9747869908545636+7.036507316111396E-8i
0.6509675230458171                                0.9747869938693468+8.857356854325863E-8i
0.822724134170047                                 0.9747869986178456+1.1123398677464987E-7i
1.03979841848149                                  0.9747870060307445+1.3918644114252655E-7i
1.3141473626117568                                0.9747870174595907+1.7320153294402202E-7i
1.6608827826277157                                0.9747870347434153+2.1375836994920255E-7i
2.0991037201085545                                0.9747870601581902+2.607057607149306E-7i
2.6529484644318972                                0.9747870961075743+3.128854488699064E-7i
3.3529241492495583                                0.9747871444639351+3.6796383288406374E-7i
4.237587160604064                                 0.9747872057950894+4.228124286768879E-7i
5.355666917706899                                 0.9747872790235487+4.744828902015506E-7i
6.768750009458534                                 0.9747873619505419+5.211815299521713E-7i
8.554672535565684                                 0.9747874522952585+5.62497490133463E-7i
10.811807510766078                                0.9747875484468017+5.988776995423705E-7i
13.664483492953257                                0.9747876496068396+6.308868916638459E-7i
17.26983290659436                                 0.974787755429031+6.58633466999591E-7i
21.826447283974872                                0.9747878653450823+6.816836978086607E-7i
27.58531617629184                                 0.9747879781379112+6.996192119499735E-7i
34.863652276780876                                0.9747880922396309+7.126830562564883E-7i
44.06236427773573                                 0.9747882064127885+7.218136098581337E-7i
55.68813990945273                                 0.9747883200769122+7.281821304105586E-7i
70.38135554931561                                 0.974788433207225+7.327828520049597E-7i
88.95134973108236                                 0.9747885461054745+7.362438029169413E-7i
112.42100350620873                                0.9747886591805592+7.387543999303115E-7i
142.08308325339223                                0.9747887726916549+7.400988739485458E-7i
179.5714494371641                                 0.9747888865637299+7.398201182476235E-7i
226.9510536694671                                 0.9747890003057584+7.37453276462436E-7i
286.83168133420116                                0.9747891130650855+7.327372772621421E-7i
362.51170499885353                                0.9747892237407818+7.257552333085483E-7i
458.1597669054491                                 0.9747893310951834+7.170106801484876E-7i
579.0443980602489                                 0.9747894338573277+7.074707964832077E-7i
731.8242219076182                                 0.9747895307912193+6.986003925026174E-7i
924.9147277217335                                 0.9747896207559404+6.923984240531689E-7i
1168.9518164985777                                0.9747897027416418+6.914473553427592E-7i
1477.3776525985127                                0.974789775898983+6.989855418260314E-7i
1867.1810912919207                                0.9747898395395429+7.190120979065622E-7i
2359.8334667821937                                0.9747898931454001+7.564327299941127E-7i
2982.471286216894                                 0.9747899363577572+8.17258453614663E-7i
3769.3909753883636                                0.9747899689612898+9.088717452081331E-7i
4763.938010401341                                 0.9747899908475742+1.040379687651421E-6i
6020.894493336138                                 0.9747900019996786+1.2230769069538358E-6i
7609.496685459883                                 0.9747900024462137+1.4710458104466457E-6i
9617.248711152964                                 0.9747899922420102+1.8019296288624267E-6i
12154.742500762884                                0.9747899714480447+2.2379193142913655E-6i
15361.749466718296                                0.9747899401259512+2.807006091517867E-6i
19414.919457438817                                0.974789898374055+3.5445651364837114E-6i
24537.51106639822                                 0.9747898463800991+4.495353828927377E-6i
31011.689265747817                                0.9747897845507665+5.716028885094819E-6i
39194.06774847221                                 0.9747897137104392+7.278315525935953E-6i
49535.352089591805                                0.974789635432527+9.272997139774605E-6i
62605.16572014828                                 0.9747895525709568+1.1814938921916306E-5i
79123.42618981327                                 0.9747894700824538+1.504941220832217E-5i
100000                                            0.9747893963460915+1.9160049223572005E-5i
