% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 10:38
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9747099820556143+1.3785133170707531E-8i
0.1263848202934298                                0.9747099821720768+1.741962183808148E-8i
0.15973122800602543                               0.9747099823590708+2.201032259211815E-8i
0.2018760254679039                                0.9747099826556679+2.7806745357424538E-8i
0.25514065200312885                               0.9747099831312038+3.5121411953717305E-8i
0.32245905452963947                               0.9747099838876772+4.434364514170305E-8i
0.4075392965871777                                0.9747099850917813+5.595418598681452E-8i
0.5150678076168125                                0.974709987003036+7.053817328682196E-8i
0.6509675230458171                                0.9747099900288064+8.879100197776116E-8i
0.822724134170047                                 0.974709994793411+1.1150613002352361E-7i
1.03979841848149                                  0.9747100022336764+1.3952515714891256E-7i
1.3141473626117568                                0.9747100137003104+1.7361947427523254E-7i
1.6608827826277157                                0.9747100310415394+2.1426734870771994E-7i
2.0991037201085545                                0.9747100565419082+2.613137430263284E-7i
2.6529484644318972                                0.9747100926067838+3.1359207513259454E-7i
3.3529241492495583                                0.9747101411164097+3.687554409328641E-7i
4.237587160604064                                 0.9747102026323701+4.236590785318111E-7i
5.355666917706899                                 0.9747102760594756+4.7534038974578287E-7i
6.768750009458534                                 0.9747103591780594+5.219993663235745E-7i
8.554672535565684                                 0.974710449683727+5.632304589020739E-7i
10.811807510766078                                0.9747105459424951+5.99498306203596E-7i
13.664483492953257                                0.9747106471395527+6.313961583827265E-7i
17.26983290659436                                 0.9747107529310678+6.590667159818623E-7i
21.826447283974872                                0.9747108627625175+6.821083257673092E-7i
27.58531617629184                                 0.9747109754404802+7.001265832857763E-7i
34.863652276780876                                0.9747110894319329+7.133801957411289E-7i
44.06236427773573                                 0.9747112035283778+7.228161870908937E-7i
55.68813990945273                                 0.9747113171931365+7.296043801630244E-7i
70.38135554931561                                 0.9747114304370519+7.347224120252174E-7i
88.95134973108236                                 0.974711543601457+7.38765492605286E-7i
112.42100350620873                                0.9747116571121214+7.41878261718371E-7i
142.08308325339223                                0.9747117712308477+7.437955918115894E-7i
179.5714494371641                                 0.9747118858621749+7.440140722638229E-7i
226.9510536694671                                 0.9747120004865515+7.420315728604246E-7i
286.83168133420116                                0.9747121142105107+7.375618254541656E-7i
362.51170499885353                                0.9747122258858414+7.306756174964288E-7i
458.1597669054491                                 0.9747123342306121+7.218768775686017E-7i
579.0443980602489                                 0.9747124379258857+7.121452669949084E-7i
731.8242219076182                                 0.9747125356969186+7.029696050426371E-7i
924.9147277217335                                 0.974712626368383+6.963827926064348E-7i
1168.9518164985777                                0.9747127089040654+6.950098716666191E-7i
1477.3776525985127                                0.9747127824379046+7.021385697783042E-7i
1867.1810912919207                                0.9747128462789437+7.218219425979587E-7i
2359.8334667821937                                0.9747128999122702+7.590223667378667E-7i
2982.471286216894                                 0.9747129429951741+8.198091157842733E-7i
3769.3909753883636                                0.9747129753300598+9.11624267076488E-7i
4763.938010401341                                 0.9747129968388037+1.043636387183617E-6i
6020.894493336138                                 0.9747130075308695+1.2272045726638478E-6i
7609.496685459883                                 0.9747130074621324+1.47648276479092E-6i
9617.248711152964                                 0.9747129967162705+1.8091971120870467E-6i
12154.742500762884                                0.9747129753721732+2.2476399588461514E-6i
15361.749466718296                                0.9747129435074747+2.8199315721630535E-6i
19414.919457438817                                0.9747129012242505+3.5616147425190527E-6i
24537.51106639822                                 0.974712848715209+4.517665824849257E-6i
31011.689265747817                                0.9747127863892058+5.7450250321258685E-6i
39194.06774847221                                 0.9747127150724506+7.315782234925626E-6i
49535.352089591805                                0.9747126363469617+9.321186830194191E-6i
62605.16572014828                                 0.9747125530734857+1.1876697362176126E-5i
79123.42618981327                                 0.9747124702359126+1.5128337313744353E-5i
100000                                            0.9747123962512746+1.9260693806541016E-5i
