% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 21 2025, 11:44
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9712568294762589+1.4848833861938172E-8i
0.1263848202934298                                0.9712568295972043+1.8763889465475405E-8i
0.15973122800602543                               0.9712568297910433+2.3709094104416585E-8i
0.2018760254679039                                0.971256830099841+2.995337385525083E-8i
0.25514065200312885                               0.9712568305928114+3.783369637122069E-8i
0.32245905452963947                               0.9712568313778267+4.7770091576412925E-8i
0.4075392965871777                                0.9712568326265978+6.028173010565489E-8i
0.5150678076168125                                0.971256834610827+7.600155575933592E-8i
0.6509675230458171                                0.9712568377522098+9.568384815412996E-8i
0.822724134170047                                 0.9712568426993313+1.2019342119169482E-7i
1.03979841848149                                  0.9712568504257487+1.5045598035917092E-7i
1.3141473626117568                                0.9712568623419415+1.8733736236717321E-7i
1.6608827826277157                                0.9712568803748194+2.3141279711211303E-7i
2.0991037201085545                                0.9712569069122342+2.826100219531906E-7i
2.6529484644318972                                0.9712569444748371+3.398046562391811E-7i
3.3529241492495583                                0.971256995005325+4.0062755912464126E-7i
4.237587160604064                                 0.9712570589847995+4.618653844196404E-7i
5.355666917706899                                 0.9712571349703899+5.205594344237638E-7i
6.768750009458534                                 0.9712572200872703+5.752281534869184E-7i
8.554672535565684                                 0.9712573112057467+6.264067294645873E-7i
10.811807510766078                                0.971257406049819+6.763927193366241E-7i
13.664483492953257                                0.9712575039827421+7.285725067875327E-7i
17.26983290659436                                 0.9712576064167713+7.864301980226063E-7i
21.826447283974872                                0.9712577166104052+8.524237250104385E-7i
27.58531617629184                                 0.9712578388977097+9.272735109929549E-7i
34.863652276780876                                0.971257977976556+1.0097700846041066E-6i
44.06236427773573                                 0.9712581383904724+1.0965818766258624E-6i
55.68813990945273                                 0.9712583237255974+1.1818825026418144E-6i
70.38135554931561                                 0.9712585351232421+1.2574078746978635E-6i
88.95134973108236                                 0.9712587696784398+1.3136754311502244E-6i
112.42100350620873                                0.9712590197271751+1.3423775517465912E-6i
142.08308325339223                                0.9712592738547482+1.3390437387021019E-6i
179.5714494371641                                 0.9712595194734728+1.3047001491350975E-6i
226.9510536694671                                 0.971259745967579+1.2456391525675886E-6i
286.83168133420116                                0.971259947000372+1.1713618004269874E-6i
362.51170499885353                                0.9712601209977909+1.0917702912153414E-6i
458.1597669054491                                 0.9712602699654986+1.0149673684159663E-6i
579.0443980602489                                 0.9712603975445678+9.464051680823199E-7i
731.8242219076182                                 0.9712605072998344+8.89288500582623E-7i
924.9147277217335                                 0.9712606017615547+8.456755432691115E-7i
1168.9518164985777                                0.9712606822942461+8.176656971948395E-7i
1477.3776525985127                                0.9712607495192183+8.082256356489501E-7i
1867.1810912919207                                0.9712608038522872+8.215101206359052E-7i
2359.8334667821937                                0.9712608457719948+8.628941569624022E-7i
2982.471286216894                                 0.9712608757926572+9.390772300269878E-7i
3769.3909753883636                                0.9712608943381259+1.0584402039520559E-6i
4763.938010401341                                 0.9712609016908824+1.2315974494897648E-6i
6020.894493336138                                 0.9712608980049459+1.472061920518566E-6i
7609.496685459883                                 0.9712608833235897+1.7970407661544719E-6i
9617.248711152964                                 0.9712608575987878+2.2284312669560815E-6i
12154.742500762884                                0.9712608207131032+2.7940780061625373E-6i
15361.749466718296                                0.971260772523464+3.5293566743270066E-6i
19414.919457438817                                0.9712607129284045+4.479171809355583E-6i
24537.51106639822                                 0.9712606419713701+5.700478121453834E-6i
31011.689265747817                                0.9712605600116778+7.265461826922099E-6i
39194.06774847221                                 0.9712604679906834+9.265556060095281E-6i
49535.352089591805                                0.9712603678546766+1.1816505904966987E-5i
62605.16572014828                                 0.9712602632263808+1.5064756863347405E-5i
79123.42618981327                                 0.9712601604675886+1.9195504385587104E-5i
100000                                            0.9712600703576444+2.444282679866474E-5i
