% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 12:52
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9718457984651093+1.5025459595672328E-8i
0.1263848202934298                                0.9718457985922887+1.898694558367441E-8i
0.15973122800602543                               0.971845798795759+2.3990656240615606E-8i
0.2018760254679039                                0.9718457991216046+3.0308526245797074E-8i
0.25514065200312885                               0.9718457996397419+3.828114564612645E-8i
0.32245905452963947                               0.9718458004668482+4.8332762828474955E-8i
0.4075392965871777                                0.9718458017824612+6.098716240088687E-8i
0.5150678076168125                                0.9718458038715022+7.688169895957671E-8i
0.6509675230458171                                0.9718458071783475+9.677344886869556E-8i
0.822724134170047                                 0.9718458123839886+1.2152543254002843E-7i
1.03979841848149                                  0.9718458205135652+1.5205117361712953E-7i
1.3141473626117568                                0.9718458330447027+1.8918355364701935E-7i
1.6608827826277157                                0.9718458519927223+2.334274813931922E-7i
2.0991037201085545                                0.9718458798474653+2.8458099703739496E-7i
2.6529484644318972                                0.9718459192114738+3.413107330587746E-7i
3.3529241492495583                                0.9718459720576675+4.009580130588775E-7i
4.237587160604064                                 0.9718460388043013+4.599708305095702E-7i
5.355666917706899                                 0.9718461178662898+5.150495487682406E-7i
6.768750009458534                                 0.9718462061945214+5.643753496433496E-7i
8.554672535565684                                 0.9718463004881981+6.080756762397133E-7i
10.811807510766078                                0.9718463982371334+6.478524273908021E-7i
13.664483492953257                                0.9718464982899847+6.862492924909101E-7i
17.26983290659436                                 0.9718466009681219+7.257914573651035E-7i
21.826447283974872                                0.9718467076285155+7.682755907842794E-7i
27.58531617629184                                 0.9718468199943897+8.146701158461007E-7i
34.863652276780876                                0.9718469399563887+8.654471398317463E-7i
44.06236427773573                                 0.9718470698735846+9.205690897616851E-7i
55.68813990945273                                 0.9718472126333472+9.788807990495188E-7i
70.38135554931561                                 0.9718473710212178+1.0374733380138544E-6i
88.95134973108236                                 0.9718475466450514+1.0916112114035186E-6i
112.42100350620873                                0.9718477389181942+1.1353408820305207E-6i
142.08308325339223                                0.971847944451015+1.1626039012286933E-6i
179.5714494371641                                 0.9718481570213221+1.1686388793690862E-6i
226.9510536694671                                 0.9718483683125082+1.1513782074936785E-6i
286.83168133420116                                0.9718485694017303+1.1123770720899566E-6i
362.51170499885353                                0.9718487526598578+1.0567842522280645E-6i
458.1597669054491                                 0.9718489133224316+9.92198831463438E-7i
579.0443980602489                                 0.9718490500418241+9.268733486064014E-7i
731.8242219076182                                 0.9718491642675081+8.681161541941921E-7i
924.9147277217335                                 0.9718492589348778+8.215359531722367E-7i
1168.9518164985777                                0.9718493371903705+7.912046944713905E-7i
1477.3776525985127                                0.9718494015478096+7.804066025389025E-7i
1867.1810912919207                                0.9718494535966473+7.925729492775544E-7i
2359.8334667821937                                0.9718494941242484+8.321210012315604E-7i
2982.471286216894                                 0.9718495234571856+9.050547841712822E-7i
3769.3909753883636                                0.9718495417811441+1.0193425536191936E-6i
4763.938010401341                                 0.9718495492763338+1.1852404718668368E-6i
6020.894493336138                                 0.971849546094768+1.4157732936566596E-6i
7609.496685459883                                 0.9718495322999312+1.7274723345870294E-6i
9617.248711152964                                 0.971849507852106+2.1413588135077488E-6i
12154.742500762884                                0.9718494726426615+2.6841653861637273E-6i
15361.749466718296                                0.9718494265360623+3.389857091349065E-6i
19414.919457438817                                0.9718493694382356+4.301548024352096E-6i
24537.51106639822                                 0.9718493013913817+5.473921214396188E-6i
31011.689265747817                                0.9718492227407641+6.97628386262643E-6i
39194.06774847221                                 0.9718491343880069+8.896422542966908E-6i
49535.352089591805                                0.9718490381947932+1.1345467741742774E-5i
62605.16572014828                                 0.9718489376315569+1.4464027907478256E-5i
79123.42618981327                                 0.9718488387913619+1.8429918692839077E-5i
100000                                            0.9718487520039867+2.3467890808211024E-5i
