% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 24 2025, 14:42
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.958645761947512+4.192297856956443E-7i
0.1263848202934298                                0.9586457626817025+5.298399529025021E-7i
0.15973122800602543                               0.9586457638543031+6.696315021065582E-7i
0.2018760254679039                                0.9586457657275707+8.463009220646677E-7i
0.25514065200312885                               0.9586457687194092+1.0695723848869613E-6i
0.32245905452963947                               0.9586457734981617+1.351729669333034E-6i
0.4075392965871777                                0.958645781130423+1.7082852977177733E-6i
0.5150678076168125                                0.9586457933198074+2.158819904678877E-6i
0.6509675230458171                                0.9586458127851066+2.728030327881155E-6i
0.822724134170047                                 0.9586458438651814+3.4470285594543677E-6i
1.03979841848149                                  0.9586458934785503+4.354931745956825E-6i
1.3141473626117568                                0.9586459726470444+5.500767888092135E-6i
1.6608827826277157                                0.9586460989016036+6.945676394845569E-6i
2.0991037201085545                                0.9586463000549982+8.765274617563686E-6i
2.6529484644318972                                0.9586466200535354+1.1051828331388848E-5i
3.3529241492495583                                0.9586471278854051+1.391539106599304E-5i
4.237587160604064                                 0.9586479307262289+1.748217078443757E-5i
5.355666917706899                                 0.9586491923054006+2.1886768211707446E-5i
6.768750009458534                                 0.95865115605133+2.7252384202644264E-5i
8.554672535565684                                 0.9586541681934918+3.365000656619544E-5i
10.811807510766078                                0.9586586860591274+4.1026558126652794E-5i
13.664483492953257                                0.9586652402009275+4.910070120531938E-5i
17.26983290659436                                 0.9586743049161718+5.725699353683221E-5i
21.826447283974872                                0.9586860538363925+6.452883518048464E-5i
27.58531617629184                                 0.9587000818179241+6.97985301940581E-5i
34.863652276780876                                0.9587153224586924+7.223765042635937E-5i
44.06236427773573                                 0.9587303643413644+7.174116771898215E-5i
55.68813990945273                                 0.9587440299699106+6.898265540064247E-5i
70.38135554931561                                 0.958755786000219+6.502498220044868E-5i
88.95134973108236                                 0.9587657286080609+6.082413834145253E-5i
112.42100350620873                                0.9587742865457817+5.696439495142013E-5i
142.08308325339223                                0.9587819279987767+5.367326292588265E-5i
179.5714494371641                                 0.9587890224351967+5.09615461253456E-5i
226.9510536694671                                 0.9587958280187712+4.8736984901732614E-5i
286.83168133420116                                0.9588025088047121+4.6856434467149235E-5i
362.51170499885353                                0.9588091418371297+4.515820930142215E-5i
458.1597669054491                                 0.9588157303161706+4.349424555236831E-5i
579.0443980602489                                 0.9588222271726026+4.174962360363635E-5i
731.8242219076182                                 0.9588285563025895+3.98480883333275E-5i
924.9147277217335                                 0.9588346282022757+3.775203331837693E-5i
1168.9518164985777                                0.9588403524075608+3.545991715107988E-5i
1477.3776525985127                                0.9588456472699494+3.3001599649137885E-5i
1867.1810912919207                                0.9588504471169796+3.0432373909212555E-5i
2359.8334667821937                                0.95885470693791+2.782635059597168E-5i
2982.471286216894                                 0.9588584047213803+2.5269762505522798E-5i
3769.3909753883636                                0.9588615416032388+2.2854731290487376E-5i
4763.938010401341                                 0.9588641400572404+2.0674019662893376E-5i
6020.894493336138                                 0.9588662404608583+1.8817263481368094E-5i
7609.496685459883                                 0.9588678964923788+1.7369112445159774E-5i
9617.248711152964                                 0.9588691699281097+1.6409587477326024E-5i
12154.742500762884                                0.9588701254697682+1.601678824472962E-5i
15361.749466718296                                0.9588708262028695+1.6271891424050238E-5i
19414.919457438817                                0.9588713301567638+1.7266223796508147E-5i
24537.51106639822                                 0.9588716882392541+1.9110129260582444E-5i
31011.689265747817                                0.9588719435959032+2.1943408891515515E-5i
39194.06774847221                                 0.958872132278783+2.5947293172130684E-5i
49535.352089591805                                0.95887228503492+3.1358170321469887E-5i
62605.16572014828                                 0.958872430077943+3.8483597760694646E-5i
79123.42618981327                                 0.9588725968782666+4.772142348624325E-5i
100000                                            0.9588728212983879+5.9583121888501356E-5i
