% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 25 2025, 10:13
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9548320562390045+4.851963131102502E-7i
0.1263848202934298                                0.9548320570856971+6.132111939646407E-7i
0.15973122800602543                               0.9548320584379834+7.749992147520586E-7i
0.2018760254679039                                0.9548320605980967+9.794679390987136E-7i
0.25514065200312885                               0.9548320640482966+1.2378716922410523E-6i
0.32245905452963947                               0.954832069559053+1.5644272036482224E-6i
0.4075392965871777                                0.9548320783604949+1.977088074318871E-6i
0.5150678076168125                                0.9548320924170935+2.498516301340788E-6i
0.6509675230458171                                0.9548321148642155+3.1572954509891202E-6i
0.822724134170047                                 0.9548321507053468+3.9894343291955644E-6i
1.03979841848149                                  0.954832207918797+5.040207833530101E-6i
1.3141473626117568                                0.9548322992149106+6.366363846900025E-6i
1.6608827826277157                                0.9548324448101801+8.03867272685742E-6i
2.0991037201085545                                0.9548326767782469+1.0144671575708921E-5i
2.6529484644318972                                0.9548330457981046+1.2791186932496826E-5i
3.3529241492495583                                0.9548336314282859+1.6105674537956493E-5i
4.237587160604064                                 0.9548345572672765+2.0234370410889166E-5i
5.355666917706899                                 0.954836012138922+2.5333387378343717E-5i
6.768750009458534                                 0.9548382767950665+3.154595621708199E-5i
8.554672535565684                                 0.9548417505848524+3.8955452950497756E-5i
10.811807510766078                                0.954846961090437+4.750266847540569E-5i
13.664483492953257                                0.9548545206004679+5.68658162282289E-5i
17.26983290659436                                 0.9548649770936042+6.633864181158686E-5i
21.826447283974872                                0.9548785329109262+7.481081438440297E-5i
27.58531617629184                                 0.9548947247769731+8.09983541458497E-5i
34.863652276780876                                0.9549123293770476+8.395059114598261E-5i
44.06236427773573                                 0.95492972822741+8.354935864411883E-5i
55.68813990945273                                 0.9549455745775454+8.057102318692239E-5i
70.38135554931561                                 0.9549592647752188+7.623629265866235E-5i
88.95134973108236                                 0.954970918860045+7.163780547888101E-5i
112.42100350620873                                0.9549810355186905+6.743629711058106E-5i
142.08308325339223                                0.9549901531194279+6.388116101642291E-5i
179.5714494371641                                 0.9549986923586103+6.097477453052051E-5i
226.9510536694671                                 0.955006944668548+5.860344986641326E-5i
286.83168133420116                                0.9550150928060414+5.6595681860557264E-5i
362.51170499885353                                0.9550232178650528+5.475880004801109E-5i
458.1597669054491                                 0.9550313138887362+5.2917029103175E-5i
579.0443980602489                                 0.9550393156289994+5.09348548612447E-5i
731.8242219076182                                 0.9550471237851867+4.872365373843622E-5i
924.9147277217335                                 0.9550546237051682+4.6241740236666377E-5i
1168.9518164985777                                0.9550617004191553+4.349129289316387E-5i
1477.3776525985127                                0.95506825054593+4.051267316861186E-5i
1867.1810912919207                                0.9550741910410884+3.737707680195541E-5i
2359.8334667821937                                0.9550794649092712+3.41783397070304E-5i
2982.471286216894                                 0.9550840440113783+3.1024621588983586E-5i
3769.3909753883636                                0.9550879291633392+2.8030651712511574E-5i
4763.938010401341                                 0.9550911478171471+2.5311187761307626E-5i
6020.894493336138                                 0.9550937497436232+2.2976293072879257E-5i
7609.496685459883                                 0.9550958012819563+2.1128952785856598E-5i
9617.248711152964                                 0.9550973788593192+1.9865398056241984E-5i
12154.742500762884                                0.9550985625567959+1.927829268956262E-5i
15361.749466718296                                0.9550994304615522+1.9462696137160264E-5i
19414.919457438817                                0.9551000543863101+2.0524521172015424E-5i
24537.51106639822                                 0.9551004972882784+2.2591120668788002E-5i
31011.689265747817                                0.9551008124477961+2.5823707564968757E-5i
39194.06774847221                                 0.9551010442549654+3.0431528160956587E-5i
49535.352089591805                                0.9551012303629142+3.668803042140632E-5i
62605.16572014828                                 0.9551014050219778+4.494963388775244E-5i
79123.42618981327                                 0.9551016036177076+5.5678067983796826E-5i
100000                                            0.9551018687814027+6.946757441346981E-5i
