% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 12 2024, 14:55
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9738747277053805+1.4925645879971267E-7i
0.1263848202934298                                0.9738747279808073+1.8863642666165532E-7i
0.15973122800602543                               0.9738747284207293+2.384056274749072E-7i
0.2018760254679039                                0.9738747291235663+3.013041202880125E-7i
0.25514065200312885                               0.9738747302460757+3.8079378165237224E-7i
0.32245905452963947                               0.9738747320389822+4.812475921302876E-7i
0.4075392965871777                                0.9738747349025183+6.081876825223165E-7i
0.5150678076168125                                0.9738747394758169+7.685837972751376E-7i
0.6509675230458171                                0.9738747467788957+9.712256915494942E-7i
0.822724134170047                                 0.9738747584396302+1.2271840763839744E-6i
1.03979841848149                                  0.9738747770536595+1.5503736475135834E-6i
1.3141473626117568                                0.9738748067559913+1.9582254205859126E-6i
1.6608827826277157                                0.9738748541233777+2.4724578451046644E-6i
2.0991037201085545                                0.9738749295892525+3.119894626020391E-6i
2.6529484644318972                                0.9738750496377006+3.933188153399959E-6i
3.3529241492495583                                0.9738752401421065+4.951127492165365E-6i
4.237587160604064                                 0.9738755412878763+6.217865798728342E-6i
5.355666917706899                                 0.9738760144398898+7.779789983126012E-6i
6.768750009458534                                 0.9738767507695419+9.677790469202797E-6i
8.554672535565684                                 0.9738778797844134+1.1931519747798873E-5i
10.811807510766078                                0.9738795721225891+1.4511840393998985E-5i
13.664483492953257                                0.9738820246415564+1.7300972956191072E-5i
17.26983290659436                                 0.9738854104307858+2.0052020971861292E-5i
21.826447283974872                                0.9738897846540808+2.2382346387491705E-5i
27.58531617629184                                 0.9738949767828696+2.3850004999106235E-5i
34.863652276780876                                0.9739005564359338+2.412307906711035E-5i
44.06236427773573                                 0.973905951254928+2.314938393449827E-5i
55.68813990945273                                 0.9739106676317278+2.1184870202210304E-5i
70.38135554931561                                 0.9739144528622817+1.865344867437107E-5i
88.95134973108236                                 0.9739173019225471+1.5961776739429095E-5i
112.42100350620873                                0.9739193587076697+1.3391998781254333E-5i
142.08308325339223                                0.9739208103730309+1.1090924365692E-5i
179.5714494371641                                 0.9739218255878115+9.108428737105173E-6i
226.9510536694671                                 0.9739225347683437+7.44029335808102E-6i
286.83168133420116                                0.9739230317287294+6.057518529986759E-6i
362.51170499885353                                0.9739233814057292+4.9227606720133105E-6i
458.1597669054491                                 0.9739236278536351+3.998885753485067E-6i
579.0443980602489                                 0.9739238010288793+3.2527903546794805E-6i
731.8242219076182                                 0.9739239217598946+2.6564301494631933E-6i
924.9147277217335                                 0.9739240049355687+2.1866025927795143E-6i
1168.9518164985777                                0.9739240614196596+1.8244056256991578E-6i
1477.3776525985127                                0.9739240991974241+1.5547426577478227E-6i
1867.1810912919207                                0.973924124100567+1.3659781697791554E-6i
2359.8334667821937                                0.9739241403148247+1.2497410634010719E-6i
2982.471286216894                                 0.97392415077736+1.2008421279106176E-6i
3769.3909753883636                                0.9739241575020067+1.2172820804479358E-6i
4763.938010401341                                 0.9739241618445788+1.3003486620888489E-6i
6020.894493336138                                 0.9739241647102096+1.454821710619472E-6i
7609.496685459883                                 0.9739241667109666+1.6893170246075405E-6i
9617.248711152964                                 0.9739241682813299+2.016806327755172E-6i
12154.742500762884                                0.9739241697669156+2.4553566963024084E-6i
15361.749466718296                                0.9739241714972722+3.0291385195703306E-6i
19414.919457438817                                0.9739241738577982+3.769763451904549E-6i
24537.51106639822                                 0.9739241773753983+4.718028642618867E-6i
31011.689265747817                                0.973924182835713+5.926164730374216E-6i
39194.06774847221                                 0.9739241914581463+7.46071171475944E-6i
49535.352089591805                                0.9739242051684622+9.406180405628547E-6i
62605.16572014828                                 0.973924227029005+1.186969943733797E-5i
79123.42618981327                                 0.9739242619217624+1.4986899364340859E-5i
100000                                            0.9739243176391955+1.8929349539272148E-5i
