% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 12 2024, 16:10
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9630325345971374+3.1100037707666194E-7i
0.1263848202934298                                0.9630325351665987+3.930550352583428E-7i
0.15973122800602543                               0.9630325360762972+4.96757393253241E-7i
0.2018760254679039                                0.9630325375294606+6.278168410009611E-7i
0.25514065200312885                               0.9630325398503798+7.934468209668226E-7i
0.32245905452963947                               0.963032543557487+1.0027592657058627E-6i
0.4075392965871777                                0.9630325494781922+1.2672606616611101E-6i
0.5150678076168125                                0.9630325589339845+1.6014740607673576E-6i
0.6509675230458171                                0.963032574034072+2.0237152577701977E-6i
0.822724134170047                                 0.9630325981441196+2.557053705728777E-6i
1.03979841848149                                  0.9630326366309713+3.230486605619727E-6i
1.3141473626117568                                0.9630326980443076+4.080341697237906E-6i
1.6608827826277157                                0.9630327959825277+5.1518877460863186E-6i
2.0991037201085545                                0.963032952018091+6.5010461450919125E-6i
2.6529484644318972                                0.9630332002342132+8.195913337952496E-6i
3.3529241492495583                                0.9630335941282631+1.0317432436273282E-5i
4.237587160604064                                 0.9630342167906977+1.2957842116732236E-5i
5.355666917706899                                 0.9630351951071948+1.6214267669946786E-5i
6.768750009458534                                 0.9630367176024627+2.017282782385656E-5i
8.554672535565684                                 0.9630390520976498+2.4876221277743423E-5i
10.811807510766078                                0.9630425515466049+3.0266965929107893E-5i
13.664483492953257                                0.9630476233773125+3.610531529518596E-5i
17.26983290659436                                 0.9630546265813779+4.188599939947468E-5i
21.826447283974872                                0.9630636780330103+4.6824892010272014E-5i
27.58531617629184                                 0.9630744314145995+5.00167640337339E-5i
34.863652276780876                                0.9630860085909192+5.0783525818335906E-5i
44.06236427773573                                 0.9630972440356788+4.902131861539109E-5i
55.68813990945273                                 0.9631071390342237+4.5254836082127025E-5i
70.38135554931561                                 0.963115191863003+4.0344728340779586E-5i
88.95134973108236                                 0.9631214051068341+3.5105238302623555E-5i
112.42100350620873                                0.9631260754190781+3.0087533093201688E-5i
142.08308325339223                                0.9631295735175506+2.5566301345127913E-5i
179.5714494371641                                 0.9631322220779581+2.162697859937272E-5i
226.9510536694671                                 0.9631342635823491+1.8255215280904408E-5i
286.83168133420116                                0.9631358683367579+1.5392885506232977E-5i
362.51170499885353                                0.9631371500406323+1.2968623872311393E-5i
458.1597669054491                                 0.9631381816995396+1.091521221208009E-5i
579.0443980602489                                 0.9631390107534079+9.17740522751712E-6i
731.8242219076182                                 0.9631396705709848+7.712804983375227E-6i
924.9147277217335                                 0.9631401874579562+6.489700773885337E-6i
1168.9518164985777                                0.9631405843326061+5.484311000514148E-6i
1477.3776525985127                                0.9631408822414906+4.678413824015934E-6i
1867.1810912919207                                0.9631411006096968+4.057785318478758E-6i
2359.8334667821937                                0.9631412569211285+3.6115262508315405E-6i
2982.471286216894                                 0.963141366306648+3.332147108111152E-6i
3769.3909753883636                                0.9631414412972662+3.2161985910715488E-6i
4763.938010401341                                 0.9631414918298089+3.2652452594699026E-6i
6020.894493336138                                 0.963141525477987+3.487048228953679E-6i
7609.496685459883                                 0.9631415478277848+3.896909776703698E-6i
9617.248711152964                                 0.9631415629133177+4.51921440097945E-6i
12154.742500762884                                0.963141573648671+5.389263288437191E-6i
15361.749466718296                                0.9631415822234228+6.555541694244681E-6i
19414.919457438817                                0.9631415904607048+8.08258936438123E-6i
24537.51106639822                                 0.9631416001609809+1.0054672714443179E-5i
31011.689265747817                                0.9631416134743142+1.2580490742362647E-5i
39194.06774847221                                 0.9631416333677824+1.5799194168228847E-5i
49535.352089591805                                0.9631416642815877+1.9888059874289158E-5i
62605.16572014828                                 0.9631417131191862+2.5072246217851178E-5i
79123.42618981327                                 0.963141790787198+3.1637160998231574E-5i
100000                                            0.9631419146298165+3.994410522364348E-5i
