% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 16:06
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9721759798419342+1.7471219305321465E-7i
0.1263848202934298                                0.9721759801637004+2.20808429069686E-7i
0.15973122800602543                               0.9721759806775737+2.7906579004950823E-7i
0.2018760254679039                                0.9721759814984768+3.526916545357541E-7i
0.25514065200312885                               0.9721759828095659+4.4573833341094535E-7i
0.32245905452963947                               0.972175984903708+5.633246361012295E-7i
0.4075392965871777                                0.9721759882483556+7.119145317675766E-7i
0.5150678076168125                                0.9721759935899998+8.996665229470381E-7i
0.6509675230458171                                0.9721760021200192+1.1368696082053474E-6i
0.822724134170047                                 0.9721760157399403+1.436482888607218E-6i
1.03979841848149                                  0.9721760374813294+1.8147948033689073E-6i
1.3141473626117568                                0.9721760721739184+2.292210388961275E-6i
1.6608827826277157                                0.9721761274995906+2.8941545279357885E-6i
2.0991037201085545                                0.9721762156445697+3.6520304432743607E-6i
2.6529484644318972                                0.9721763558625833+4.604068864099436E-6i
3.3529241492495583                                0.9721765783740609+5.795693305839508E-6i
4.237587160604064                                 0.9721769301163375+7.278625003894078E-6i
5.355666917706899                                 0.9721774827653171+9.107236683875789E-6i
6.768750009458534                                 0.972178342812551+1.1329537861738498E-5i
8.554672535565684                                 0.9721796615319942+1.3968809866445906E-5i
10.811807510766078                                0.9721816382523947+1.699145760798581E-5i
13.664483492953257                                0.9721845029689837+2.0260511944133037E-5i
17.26983290659436                                 0.9721884580275912+2.3488422517338146E-5i
21.826447283974872                                0.9721935683072915+2.6229377922184916E-5i
27.58531617629184                                 0.9721996356249717+2.796853751761161E-5i
34.863652276780876                                0.9722061591547978+2.8319515202559293E-5i
44.06236427773573                                 0.9722124732192554+2.7221994023839988E-5i
55.68813990945273                                 0.9722180047529778+2.4974199342896738E-5i
70.38135554931561                                 0.9722224618878249+2.2068733508034652E-5i
88.95134973108236                                 0.9722258407993954+1.897634070191767E-5i
112.42100350620873                                0.9722283093911699+1.6021444506937614E-5i
142.08308325339223                                0.9722300836414923+1.3370943876719999E-5i
179.5714494371641                                 0.9722313563788614+1.108031749412435E-5i
226.9510536694671                                 0.9722322755977235+9.143801329686016E-6i
286.83168133420116                                0.9722329471321021+7.527878602368269E-6i
362.51170499885353                                0.9722334436121722+6.18990675602332E-6i
458.1597669054491                                 0.9722338136854667+5.088045523806938E-6i
579.0443980602489                                 0.9722340900947761+4.185710404481663E-6i
731.8242219076182                                 0.9722342956653145+3.4525883407632494E-6i
924.9147277217335                                 0.9722344470940228+2.864124983651142E-6i
1168.9518164985777                                0.9722345571457435+2.400639749820596E-6i
1477.3776525985127                                0.972234635861972+2.0465369622306007E-6i
1867.1810912919207                                0.9722346912128869+1.789769226435414E-6i
2359.8334667821937                                0.9722347294766119+1.6215647914684945E-6i
2982.471286216894                                 0.9722347555087335+1.5363707535954173E-6i
3769.3909753883636                                0.9722347729781119+1.531958477012088E-6i
4763.938010401341                                 0.9722347845907889+1.6096584954217637E-6i
6020.894493336138                                 0.9722347923015823+1.7747192921723153E-6i
7609.496685459883                                 0.9722347975052889+2.0368085498369415E-6i
9617.248711152964                                 0.9722348012031402+2.4106939787016546E-6i
12154.742500762884                                0.9722348041447374+2.9171548780797674E-6i
15361.749466718296                                0.9722348069526426+3.584188376325881E-6i
19414.919457438817                                0.9722348102385737+4.448588614087437E-6i
24537.51106639822                                 0.9722348147300337+5.557994387557974E-6i
31011.689265747817                                0.9722348214273807+6.973524011343632E-6i
39194.06774847221                                 0.972234831825507+8.773145854323692E-6i
49535.352089591805                                0.9722348482463187+1.1055971501325355E-5i
62605.16572014828                                 0.9722348743571884+1.3947706673297081E-5i
79123.42618981327                                 0.9722349159894971+1.760755590918178E-5i
100000                                            0.9722349824405022+2.2236951123691185E-5i
