% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 17:05
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9691043343245319+2.206338678268449E-7i
0.1263848202934298                                0.9691043347297517+2.788461284401175E-7i
0.15973122800602543                               0.969104335376973+3.52415970872516E-7i
0.2018760254679039                                0.9691043364108873+4.453938165070248E-7i
0.25514065200312885                               0.9691043380622159+5.628971037285469E-7i
0.32245905452963947                               0.9691043406997847+7.113901078364671E-7i
0.4075392965871777                                0.9691043449124289+8.990358486666752E-7i
0.5150678076168125                                0.9691043516402104+1.136137338311876E-6i
0.6509675230458171                                0.9691043623838712+1.4356881633944825E-6i
0.822724134170047                                 0.969104379538196+1.8140540699414848E-6i
1.03979841848149                                  0.969104406921571+2.2918056520242145E-6i
1.3141473626117568                                0.9691044506170834+2.894713041769059E-6i
1.6608827826277157                                0.969104520300032+3.6548874414187083E-6i
2.0991037201085545                                0.9691046313191704+4.611993383617888E-6i
2.6529484644318972                                0.96910480792458+5.8143247845841254E-6i
3.3529241492495583                                0.9691050881793503+7.319273448204379E-6i
4.237587160604064                                 0.9691055312018085+9.192213029816832E-6i
5.355666917706899                                 0.9691062272693662+1.1501922047465816E-5i
6.768750009458534                                 0.9691073105127881+1.4309251728328206E-5i
8.554672535565684                                 0.9691089714738436+1.764402792388907E-5i
10.811807510766078                                0.9691114612417364+2.1464610514829887E-5i
13.664483492953257                                0.969115069593825+2.5599406468665692E-5i
17.26983290659436                                 0.9691200516553842+2.968751646969947E-5i
21.826447283974872                                0.9691264898281247+3.316915120441741E-5i
27.58531617629184                                 0.9691341360284552+3.53979492220133E-5i
34.863652276780876                                0.9691423623247915+3.588925141561128E-5i
44.06236427773573                                 0.9691503346574937+3.45680704190334E-5i
55.68813990945273                                 0.9691573365834676+3.180891604043188E-5i
70.38135554931561                                 0.9691630055558321+2.8228353638960165E-5i
88.95134973108236                                 0.9691673399121974+2.441280014957895E-5i
112.42100350620873                                0.9691705509006995+2.076301151883705E-5i
142.08308325339223                                0.9691729065641151+1.7482164820000357E-5i
179.5714494371641                                 0.9691746433940143+1.4635840121931376E-5i
226.9510536694671                                 0.9691759411559262+1.221543525227013E-5i
286.83168133420116                                0.9691769273864175+1.017921628420436E-5i
362.51170499885353                                0.9691776885750187+8.474924732423577E-6i
458.1597669054491                                 0.9691782816176917+7.052201234795741E-6i
579.0443980602489                                 0.9691787442484181+5.8681777915758405E-6i
731.8242219076182                                 0.9691791028706431+4.888458559256386E-6i
924.9147277217335                                 0.969179377431652+4.08606363357732E-6i
1168.9518164985777                                0.9691795841218909+3.4399188001412443E-6i
1477.3776525985127                                0.9691797366915498+2.933535375977791E-6i
1867.1810912919207                                0.9691798469696868+2.554127512784827E-6i
2359.8334667821937                                0.9691799250093535+2.2922035439881826E-6i
2982.471286216894                                 0.9691799791277027+2.141556080522121E-6i
3769.3909753883636                                0.969180015979291+2.099543949618669E-6i
4763.938010401341                                 0.9691800407064877+2.167575634610394E-6i
6020.894493336138                                 0.9691800571573151+2.3517456342431218E-6i
7609.496685459883                                 0.9691800681386963+2.663619692985354E-6i
9617.248711152964                                 0.9691800756739317+3.1212055963472397E-6i
12154.742500762884                                0.969180081241943+3.7501755567858775E-6i
15361.749466718296                                0.9691800859934413+4.585430104345677E-6i
19414.919457438817                                0.9691800909482579+5.673112292178774E-6i
24537.51106639822                                 0.9691800971957074+7.073202781862567E-6i
31011.689265747817                                0.9691801061236921+8.86285247010891E-6i
39194.06774847221                                 0.9691801197234066+1.1140645588563775E-5i
49535.352089591805                                0.9691801410309968+1.4032032153206071E-5i
62605.16572014828                                 0.9691801748050833+1.769622931982026E-5i
79123.42618981327                                 0.9691802285882731+2.2334966896836807E-5i
100000                                            0.9691803143912651+2.8203546055693037E-5i
