% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 15:51
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9734365576431332+1.5582635556273163E-7i
0.1263848202934298                                0.9734365579305504+1.9693973209926916E-7i
0.15973122800602543                               0.9734365583895412+2.48899650706733E-7i
0.2018760254679039                                0.9734365591228424+3.1456678196649076E-7i
0.25514065200312885                               0.9734365602940238+3.975553878830998E-7i
0.32245905452963947                               0.9734365621646464+5.024309412197388E-7i
0.4075392965871777                                0.9734365651523689+6.349586518923689E-7i
0.5150678076168125                                0.9734365699239792+8.024150736743987E-7i
0.6509675230458171                                0.9734365775437086+1.0139769009304716E-6i
0.822724134170047                                 0.9734365897101125+1.2812022239013759E-6i
1.03979841848149                                  0.9734366091312416+1.6186183770442313E-6i
1.3141473626117568                                0.973436640121482+2.0444239478110777E-6i
1.6608827826277157                                0.9734366895427877+2.581293982879725E-6i
2.0991037201085545                                0.9734367682809719+3.2572341172255495E-6i
2.6529484644318972                                0.9734368935349462+4.106336467716639E-6i
3.3529241492495583                                0.9734370922999666+5.169102395173813E-6i
4.237587160604064                                 0.9734374065040596+6.491638315831166E-6i
5.355666917706899                                 0.9734379001732448+8.122392232576675E-6i
6.768750009458534                                 0.9734386684327775+1.0104091976116261E-5i
8.554672535565684                                 0.9734398464080267+1.2457326684254402E-5i
10.811807510766078                                0.9734416121416118+1.5151808594991964E-5i
13.664483492953257                                0.973444171043568+1.806480580302159E-5i
17.26983290659436                                 0.9734477037540828+2.09389298328669E-5i
21.826447283974872                                0.9734522679445103+2.337523873587455E-5i
27.58531617629184                                 0.9734576859494326+2.49129750591848E-5i
34.863652276780876                                0.9734635092074567+2.520616376320562E-5i
44.06236427773573                                 0.9734691412768897+2.420052131137255E-5i
55.68813990945273                                 0.973474068043858+2.2162908161597416E-5i
70.38135554931561                                 0.9734780266974272+1.953496204048318E-5i
88.95134973108236                                 0.9734810125233081+1.6739878133795283E-5i
112.42100350620873                                0.9734831756116137+1.4070710274529244E-5i
142.08308325339223                                0.9734847105539546+1.1679451453804954E-5i
179.5714494371641                                 0.9734857922517051+9.617423408721639E-6i
226.9510536694671                                 0.9734865556554487+7.880010718796013E-6i
286.83168133420116                                0.9734870976808309+6.437050586889394E-6i
362.51170499885353                                0.9734874852510397+5.249834071776285E-6i
458.1597669054491                                 0.9734877636072137+4.28001366363179E-6i
579.0443980602489                                 0.9734879634264656+3.493587656016211E-6i
731.8242219076182                                 0.9734881060535228+2.861925783561477E-6i
924.9147277217335                                 0.9734882068443172+2.361476090269529E-6i
1168.9518164985777                                0.9734882771534253+1.973135143957797E-6i
1477.3776525985127                                0.9734883254969063+1.681677244074906E-6i
1867.1810912919207                                0.9734883582582627+1.4753603832717848E-6i
2359.8334667821937                                0.9734883801633075+1.3457099362052443E-6i
2982.471286216894                                 0.973488394644187+1.2874427568381252E-6i
3769.3909753883636                                0.9734884041419911+1.2985003161635297E-6i
4763.938010401341                                 0.973488410360858+1.380181386270693E-6i
6020.894493336138                                 0.9734884144770294+1.5373867413199135E-6i
7609.496685459883                                 0.9734884173044552+1.779003597356244E-6i
9617.248711152964                                 0.9734884194239034+2.118467256196759E-6i
12154.742500762884                                0.9734884212852439+2.5745447597208597E-6i
15361.749466718296                                0.9734884232936789+3.172394153375739E-6i
19414.919457438817                                0.9734884258931441+3.944964666793311E-6i
24537.51106639822                                 0.9734884296620748+4.934819212299382E-6i
31011.689265747817                                0.9734884354417058+6.1964822830615065E-6i
39194.06774847221                                 0.973488444522462+7.79944347915546E-6i
49535.352089591805                                0.9734884589324729+9.831981989425525E-6i
62605.16572014828                                 0.9734884818901165+1.2406021053957913E-5i
79123.42618981327                                 0.9734885185226367+1.5663275550536963E-5i
100000                                            0.9734885770106785+1.978302219626821E-5i
