% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 18:02
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9611217935037928+3.3932408411913967E-7i
0.1263848202934298                                0.961121794124837+4.2885169976955664E-7i
0.15973122800602543                               0.9611217951167942+5.419985361397958E-7i
0.2018760254679039                                0.9611217967013125+6.849939561060187E-7i
0.25514065200312885                               0.961121799232118+8.6570835543194E-7i
0.32245905452963947                               0.9611218032744459+1.0940835259920862E-6i
0.4075392965871777                                0.9611218097305161+1.3826739015864225E-6i
0.5150678076168125                                0.9611218200414733+1.7473252274029803E-6i
0.6509675230458171                                0.9611218365070775+2.208021444837113E-6i
0.822724134170047                                 0.9611218627974152+2.7899331576911883E-6i
1.03979841848149                                  0.9611219047646751+3.524698729593892E-6i
1.3141473626117568                                0.9611219717316667+4.4519549805048025E-6i
1.6608827826277157                                0.9611220785264899+5.6210946621443765E-6i
2.0991037201085545                                0.9611222486724198+7.09313455851899E-6i
2.6529484644318972                                0.9611225193348985+8.94237780756431E-6i
3.3529241492495583                                0.96112294884925+1.1257149161853243E-5i
4.237587160604064                                 0.9611236278198584+1.4138107485343477E-5i
5.355666917706899                                 0.9611246946073191+1.769126250953682E-5i
6.768750009458534                                 0.9611263547862188+2.201065198131409E-5i
8.554672535565684                                 0.9611289004009049+2.7143008123033473E-5i
10.811807510766078                                0.9611327163347453+3.302588114076194E-5i
13.664483492953257                                0.9611382468933394+3.9398158944475885E-5i
17.26983290659436                                 0.9611458836246886+4.570931409580045E-5i
21.826447283974872                                0.9611557542061006+5.110489546916982E-5i
27.58531617629184                                 0.9611674815219844+5.4598523510148176E-5i
34.863652276780876                                0.961180108997595+5.5451470189312196E-5i
44.06236427773573                                 0.9611923671868471+5.355082619269644E-5i
55.68813990945273                                 0.9612031688723076+4.946837273389677E-5i
70.38135554931561                                 0.9612119686861245+4.414129748417572E-5i
88.95134973108236                                 0.9612187705417506+3.845529803279779E-5i
112.42100350620873                                0.9612238978865576+3.300873212602559E-5i
142.08308325339223                                0.9612277536712289+2.809873104978863E-5i
179.5714494371641                                 0.9612306876448896+2.3816948689296483E-5i
226.9510536694671                                 0.9612329619928428+2.0147196618804502E-5i
286.83168133420116                                0.9612347604406041+1.7026159837416895E-5i
362.51170499885353                                0.9612362052019028+1.4376441535110309E-5i
458.1597669054491                                 0.961237374303139+1.2125517445428978E-5i
579.0443980602489                                 0.9612383181998144+1.0214259885668938E-5i
731.8242219076182                                 0.9612390724259223+8.597770219991318E-6i
924.9147277217335                                 0.9612396652713343+7.242864801910179E-6i
1168.9518164985777                                0.9612401217599795+6.124921657877747E-6i
1477.3776525985127                                0.9612404652251263+5.2251813467488985E-6i
1867.1810912919207                                0.9612407174730178+4.52897272678214E-6i
2359.8334667821937                                0.9612408983173637+4.0249574975727974E-6i
2982.471286216894                                 0.9612410250250357+3.7052456403516903E-6i
3769.3909753883636                                0.9612411119692053+3.5661353959081873E-6i
4763.938010401341                                 0.9612411705896975+3.609240873829019E-6i
6020.894493336138                                 0.9612412096277186+3.842845975694831E-6i
7609.496685459883                                 0.9612412355403913+4.283424439949432E-6i
9617.248711152964                                 0.9612412529922705+4.9573596415401374E-6i
12154.742500762884                                0.9612412653469461+5.902970940172426E-6i
15361.749466718296                                0.9612412751196734+7.173001432952503E-6i
19414.919457438817                                0.961241284385338+8.837756949213649E-6i
24537.51106639822                                 0.9612412951671729+1.0989115655019954E-5i
31011.689265747817                                0.961241309853975+1.3745664388409595E-5i
39194.06774847221                                 0.9612413317182122+1.7259268294230404E-5i
49535.352089591805                                0.9612413656401108+2.1723447846730605E-5i
62605.16572014828                                 0.9612414191946093+2.7384028693594627E-5i
79123.42618981327                                 0.961241504341752+3.455264501832328E-5i
100000                                            0.9612416400958148+4.362382028265268E-5i
