% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 12 2024, 16:47
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9666335562538322+2.5747227307068503E-7i
0.1263848202934298                                0.966633556726045+3.254040184453645E-7i
0.15973122800602543                               0.9666335574802357+4.1125754685715656E-7i
0.2018760254679039                                0.9666335586850535+5.19759567432786E-7i
0.25514065200312885                               0.9666335606093537+6.568819661003652E-7i
0.32245905452963947                               0.966633563682892+8.301683503427939E-7i
0.4075392965871777                                0.9666335685917955+1.0491447228092246E-6i
0.5150678076168125                                0.9666335764316519+1.325834417886178E-6i
0.6509675230458171                                0.966633588951223+1.6754006508532738E-6i
0.822724134170047                                 0.9666336089409721+2.11694197047312E-6i
1.03979841848149                                  0.9666336408505951+2.6744641261759674E-6i
1.3141473626117568                                0.9666336917687036+3.378041118817687E-6i
1.6608827826277157                                0.9666337729696444+4.265147913030832E-6i
2.0991037201085545                                0.9666339023394761+5.382076251395095E-6i
2.6529484644318972                                0.9666341081365065+6.785192686858565E-6i
3.3529241492495583                                0.9666344347155974+8.541489897416767E-6i
4.237587160604064                                 0.9666349509670181+1.072729332131905E-5i
5.355666917706899                                 0.966635762091472+1.3422937403914074E-5i
6.768750009458534                                 0.9666370243929429+1.6699574233981777E-5i
8.554672535565684                                 0.9666389599155711+2.0592278154807617E-5i
10.811807510766078                                0.9666418612731156+2.5052952512182135E-5i
13.664483492953257                                0.9666460662024053+2.9882223902340105E-5i
17.26983290659436                                 0.9666518721696434+3.466034411093551E-5i
21.826447283974872                                0.9666593756306845+3.8736078519499506E-5i
27.58531617629184                                 0.9666682884616747+4.135754515464166E-5i
34.863652276780876                                0.9666778807458435+4.196123874436492E-5i
44.06236427773573                                 0.9666871833167593+4.0460402956610586E-5i
55.68813990945273                                 0.9666953646808092+3.729076095337347E-5i
70.38135554931561                                 0.9667020055687104+3.316835910132198E-5i
88.95134973108236                                 0.9667071060508877+2.8772459127227473E-5i
112.42100350620873                                0.9667109121751538+2.4565103045240817E-5i
142.08308325339223                                0.9667137338075941+2.0778601891159065E-5i
179.5714494371641                                 0.9667158425346118+1.748663317245631E-5i
226.9510536694671                                 0.9667174436593173+1.4678275697402602E-5i
286.83168133420116                                0.9667186821444643+1.2305146051537165E-5i
362.51170499885353                                0.9667196555809673+1.03072238996939E-5i
458.1597669054491                                 0.9667204274501794+8.627291280847245E-6i
579.0443980602489                                 0.9667210394595467+7.217436336863669E-6i
731.8242219076182                                 0.9667215208633549+6.039996390243946E-6i
924.9147277217335                                 0.9667218942064845+5.0660567644248446E-6i
1168.9518164985777                                0.9667221784239354+4.2734344032264754E-6i
1477.3776525985127                                0.9667223902406138+3.644930549792002E-6i
1867.1810912919207                                0.9667225445817625+3.1671708884980285E-6i
2359.8334667821937                                0.9667226545292811+2.830088574416133E-6i
2982.471286216894                                 0.9667227311778345+2.6269527192815094E-6i
3769.3909753883636                                0.9667227835771738+2.5547921234795905E-6i
4763.938010401341                                 0.9667228188243264+2.615078513911838E-6i
6020.894493336138                                 0.9667228422858823+2.8145855066488224E-6i
7609.496685459883                                 0.966722857901865+3.1664018799915842E-6i
9617.248711152964                                 0.9667228685151773+3.6911347765286253E-6i
12154.742500762884                                0.9667228761898508+4.41838165471088E-6i
15361.749466718296                                0.9667228825001203+5.388580901700178E-6i
19414.919457438817                                0.9667228887933286+6.655375182867197E-6i
24537.51106639822                                 0.966722896448762+8.288645493655428E-6i
31011.689265747817                                0.96672290716513+1.037840367698674E-5i
39194.06774847221                                 0.966722923331481+1.3039771446638887E-5i
49535.352089591805                                0.9667229485568334+1.64193267091567E-5i
62605.16572014828                                 0.9667229884742353+2.0703168441609766E-5i
79123.42618981327                                 0.9667230519984122+2.6127138923033497E-5i
100000                                            0.9667231533151133+3.298975162246097E-5i
