% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 17:43
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9641689112187073+2.941079930195477E-7i
0.1263848202934298                                0.9641689117575728+3.7170574632017365E-7i
0.15973122800602543                               0.9641689126181907+4.6977537567421855E-7i
0.2018760254679039                                0.9641689139929652+5.937161569396731E-7i
0.25514065200312885                               0.9641689161886858+7.503497222268042E-7i
0.32245905452963947                               0.9641689196958306+9.482930729462427E-7i
0.4075392965871777                                0.9641689252972565+1.1984276947648188E-6i
0.5150678076168125                                0.9641689342431061+1.5144877797217448E-6i
0.6509675230458171                                0.9641689485287795+1.913794231661609E-6i
0.822724134170047                                 0.9641689713385408+2.4181633672562056E-6i
1.03979841848149                                  0.9641690077497582+3.0550171868996352E-6i
1.3141473626117568                                0.9641690658509454+3.858709875562938E-6i
1.6608827826277157                                0.9641691585071444+4.8720506358745065E-6i
2.0991037201085545                                0.9641693061273865+6.147921935102627E-6i
2.6529484644318972                                0.9641695409566903+7.750718503178978E-6i
3.3529241492495583                                0.9641699136071902+9.756980971831866E-6i
4.237587160604064                                 0.9641705026879341+1.2253926125432651E-5i
5.355666917706899                                 0.9641714282411852+1.533338039430224E-5i
6.768750009458534                                 0.9641728686231344+1.9076739339675726E-5i
8.554672535565684                                 0.9641750772084583+2.3524295569745244E-5i
10.811807510766078                                0.9641783879081142+2.862152888369277E-5i
13.664483492953257                                0.9641831861560446+3.414143389856149E-5i
17.26983290659436                                 0.9641898115261607+3.960573007937657E-5i
21.826447283974872                                0.9641983744464921+4.4272230401612616E-5i
27.58531617629184                                 0.9642085469610985+4.728410181037447E-5i
34.863652276780876                                0.9642194977056949+4.799942029440265E-5i
44.06236427773573                                 0.9642301231176856+4.6319732772101354E-5i
55.68813990945273                                 0.9642394772521035+4.2741668547070334E-5i
70.38135554931561                                 0.9642470844090731+3.8080262343674475E-5i
88.95134973108236                                 0.9642529463919541+3.310718306120871E-5i
112.42100350620873                                0.9642573439119488+2.834549412740974E-5i
142.08308325339223                                0.9642606285279833+2.4056520874014156E-5i
179.5714494371641                                 0.9642631068465446+2.0321974193493145E-5i
226.9510536694671                                 0.9642650096646631+1.7128543039090484E-5i
286.83168133420116                                0.9642664993159995+1.4421108165848956E-5i
362.51170499885353                                0.9642676844090033+1.2131804014353877E-5i
458.1597669054491                                 0.9642686348969407+1.0196491712028205E-5i
579.0443980602489                                 0.9642693963277367+8.562187806113148E-6i
731.8242219076182                                 0.9642700006666142+7.187980508929314E-6i
924.9147277217335                                 0.9642704729336328+6.043086638691325E-6i
1168.9518164985777                                0.964270834728104+5.104316941267903E-6i
1477.3776525985127                                0.9642711057261736+4.3538742561216455E-6i
1867.1810912919207                                0.964271303977175+3.7778839998186272E-6i
2359.8334667821937                                0.964271445646528+3.3657471785003793E-6i
2982.471286216894                                 0.964271544656313+3.11020734186593E-6i
3769.3909753883636                                0.9642716124775723+3.0079351111824497E-6i
4763.938010401341                                 0.9642716581623834+3.06043343193726E-6i
6020.894493336138                                 0.9642716885843482+3.275130888199228E-6i
7609.496685459883                                 0.9642717088038111+3.666621746966268E-6i
9617.248711152964                                 0.9642717224753633+4.25809478560035E-6i
12154.742500762884                                0.9642717322432662+5.083049387963293E-6i
15361.749466718296                                0.9642717401024092+6.187429968075798E-6i
19414.919457438817                                0.96427174772554+7.63233639162754E-6i
24537.51106639822                                 0.9642717567800657+9.49749473238339E-6i
31011.689265747817                                0.9642717692735628+1.1885706593072151E-5i
39194.06774847221                                 0.9642717879905132+1.4928539915239385E-5i
49535.352089591805                                0.9642718171087722+1.8793584363579184E-5i
62605.16572014828                                 0.9642718631309585+2.369367322692448E-5i
79123.42618981327                                 0.9642719363348208+2.9898574212399814E-5i
100000                                            0.9642720530676677+3.774977637252147E-5i
